FileName :   STAP01_13G(B)_ol.qtiDat 
Signal(s) Used :  Mg Ka, Mn Ka, Ni Ka, Fe Ka, Si Ka, Ca Ka, Al Ka, Ti Ka 
Spectromers Conditions :   Sp4 TAP,  Sp5 LIF,  Sp3 LLIF,  Sp5 LIF,  Sp1 LTAP,  Sp2 PET,  Sp4 TAP,  Sp2 PET 
Full Spectromers Conditions :   Sp4 TAP(2d= 25.745,K= 0.00218),  Sp5 LIF(2d= 4.0267,K= 0.000058),  Sp3 LLIF(2d= 4.0267,K= 0.000058),  Sp5 LIF(2d= 4.0267,K= 0.000058),  Sp1 LTAP(2d= 25.745,K= 0.00218),  Sp2 PET(2d= 8.75,K= 0.000144),  Sp4 TAP(2d= 25.745,K= 0.00218),  Sp2 PET(2d= 8.75,K= 0.000144) 
Column Conditions :  Cond 1 : 15keV 60nA  
Date :  28-Oct-2013 
User Name :  sx 
Setup Name :  lucy_ol_24oct2013.qtiSet 
DataSet Comment :  STAP01_13G(B)_ol15_1 
Comment :   
Analysis Date :  25/10/2013 22:59:49 
Project Name :  Lucy Tweed 
Sample Name :  24 October 2013 
Pha Parameters :  	 
 		Bias	Gain	Dtime	Blin	Wind	Mode	 
  Sp4(Mg Ka)	1317	2728	3	2074	2433	Inte	 
  Sp5(Mn Ka)	1822	364	3	1007	399	Inte	 
  Sp3(Ni Ka)	1821	359	3	560	816	Inte	 
  Sp5(Fe Ka)	1822	364	3	1007	399	Inte	 
  Sp1(Si Ka)	1301	2639	3	2008	2194	Inte	 
  Sp2(Ca Ka)	1303	917	3	890	2548	Inte	 
  Sp4(Al Ka)	1317	2728	3	2074	2433	Inte	 
  Sp2(Ti Ka)	1303	917	3	890	2548	Inte 
Peak Position :   Sp4 38517 (-500, 500),  Sp5 52203 (200, 1.0221),  Sp3 41166 (-250, 300),  Sp5 48080 (-250, 300),  Sp1 27737 (-500, 300),  Sp2 38382 (-300, 250),  Sp4 32477 (-500, 500),  Sp2 31419 (-350, 250) 
Current Sample Position :   X = -18483 Y = -22903 Z = -4 
Standard Name :   
 Mg On Olivine (St. Johns) 
 Mn On Mn 
 Ni On NiO 
 Fe On Fayalite 
 Si, Ca On Diopside 
 Al On Cor 
 Ti On Rutile 
Standard composition :   
 Olivine (St. Johns) = O  : 43.4%, Mg : 29.7%, Si : 19.1%, Mn : 0.1%, Fe : 7.4%, Ni : 0.3% 
 Mn = Mn : 100.% 
 NiO = Ni : 78.5839%, O  : 21.4161% 
 Fayalite = O  : 31.405%, Si : 13.783%, Fe : 54.812% 
 Diopside = O  : 44.5%, Mg : 11.2%, Si : 25.9%, Ca : 18.4% 
 Cor = O  : 47.1%, Al : 52.9% 
 Rutile = Ti : 59.95%, O  : 40.05% 
Calibration file name :   
 Mg : Olivine (St. Johns)_Mg_Mg015.calDat 
 Mn : Mn_Mn_Mn003.calDat 
 Ni : NiO_Ni_Ni001.calDat 
 Fe : Fayalite_Fe_Fe001.calDat 
 Si, Ca : Diopside_Si_Si_Ca002.calDat 
 Al : Cor_Al_Al016.calDat 
 Ti : Rutile_Ti235.calDat 
Beam Size :  1 µm 

DataSet/Point	Mg	Mn	Ni	Fe	Si	Ca	Al	Ti	O	X	Y	Z	Comment	Point#	Date	
25 / 1 . 	0.7367	0.0228	0.0150	0.4600	0.3071	0.0099	0.0043	0.0147		-21876.	-22765.	7.	STAP01_13G(B)_ol14_1	 25	26/10/2013 01:03:44	
26 / 1 . 	0.7336	0.0221	0.0145	0.4596	0.3066	0.0096	0.0042	0.0142		-22106.	-22838.	7.	STAP01_13G(B)_ol14_2	 26	26/10/2013 01:08:55	
27 / 1 . 	0.7339	0.0223	0.0145	0.4596	0.3066	0.0095	0.0042	0.0142		-21848.	-23793.	7.	STAP01_13G(B)_ol14_3	 27	26/10/2013 01:14:03	
28 / 1 . 	0.6832	0.0247	0.0138	0.6200	0.2985	0.0100	0.0042	0.0146		-23476.	-28068.	12.	STAP01_13G(B)_ol13_1	 28	26/10/2013 01:19:11	
29 / 1 . 	0.6803	0.0237	0.0135	0.6288	0.2982	0.0097	0.0041	0.0145		-23305.	-28054.	12.	STAP01_13G(B)_ol13_2	 29	26/10/2013 01:24:21	
30 / 1 . 	0.6806	0.0249	0.0140	0.6305	0.2998	0.0101	0.0043	0.0148		-23147.	-28144.	13.	STAP01_13G(B)_ol13_3	 30	26/10/2013 01:29:33	
31 / 1 . 	0.7289	0.0231	0.0147	0.4817	0.3046	0.0098	0.0043	0.0147		-21215.	-26542.	5.	STAP01_13G(B)_ol12_1	 31	26/10/2013 01:34:44	
32 / 1 . 	0.7205	0.0228	0.0145	0.4997	0.3041	0.0099	0.0043	0.0145		-21396.	-26470.	5.	STAP01_13G(B)_ol12_2	 32	26/10/2013 01:39:52	
33 / 1 . 	0.7196	0.0227	0.0146	0.4997	0.3033	0.0098	0.0043	0.0142		-21409.	-26652.	5.	STAP01_13G(B)_ol12_3	 33	26/10/2013 01:45:02	
34 / 1 . 	0.7146	0.0234	0.0145	0.5158	0.3050	0.0099	0.0042	0.0147		-17070.	-25887.	-10.	STAP01_13G(B)_ol11_1	 34	26/10/2013 01:50:12	
35 / 1 . 	0.7153	0.0231	0.0146	0.5145	0.3043	0.0099	0.0043	0.0147		-17157.	-25940.	-10.	STAP01_13G(B)_ol11_2	 35	26/10/2013 01:55:22	
36 / 1 . 	0.7158	0.0230	0.0147	0.5183	0.3046	0.0100	0.0042	0.0145		-17123.	-26206.	-9.	STAP01_13G(B)_ol11_3	 36	26/10/2013 02:00:33	
37 / 1 . 	0.7192	0.0229	0.0147	0.4997	0.3044	0.0098	0.0043	0.0143		-13044.	-26530.	-25.	STAP01_13G(B)_ol10_1	 37	26/10/2013 02:05:44	
38 / 1 . 	0.7207	0.0230	0.0147	0.4968	0.3047	0.0098	0.0043	0.0144		-12897.	-26591.	-25.	STAP01_13G(B)_ol10_2	 38	26/10/2013 02:10:52	
39 / 1 . 	0.7214	0.0231	0.0148	0.4981	0.3054	0.0098	0.0043	0.0146		-12695.	-26607.	-26.	STAP01_13G(B)_ol10_3	 39	26/10/2013 02:16:01	
40 / 1 . 	0.7207	0.0225	0.0144	0.5024	0.3038	0.0098	0.0041	0.0143		-9119.	-25861.	-42.	STAP01_13G(B)_ol9_1	 40	26/10/2013 02:21:12	
41 / 1 . 	0.7183	0.0236	0.0147	0.5071	0.3041	0.0100	0.0043	0.0145		-8974.	-25939.	-42.	STAP01_13G(B)_ol9_2	 41	26/10/2013 02:26:22	
42 / 1 . 	0.7257	0.0230	0.0150	0.4866	0.3063	0.0103	0.0043	0.0147		-9043.	-26499.	-40.	STAP01_13G(B)_ol9_3	 42	26/10/2013 02:31:31	
43 / 1 . 	0.7096	0.0234	0.0150	0.5344	0.3032	0.0097	0.0042	0.0146		-4826.	-25138.	-65.	STAP01_13G(B)_ol8_1	 43	26/10/2013 02:36:42	
44 / 1 . 	0.7097	0.0231	0.0148	0.5337	0.3044	0.0096	0.0042	0.0146		-4836.	-26001.	-64.	STAP01_13G(B)_ol8_2	 44	26/10/2013 02:41:51	
45 / 1 . 	0.7109	0.0231	0.0145	0.5245	0.3051	0.0094	0.0041	0.0143		-4785.	-26777.	-64.	STAP01_13G(B)_ol8_3	 45	26/10/2013 02:47:02	
46 / 1 . 	0.6924	0.0238	0.0138	0.5799	0.3017	0.0100	0.0041	0.0142		-5451.	-30083.	-62.	STAP01_13G(B)_ol7_1	 46	26/10/2013 02:52:13	
47 / 1 . 	0.6895	0.0235	0.0137	0.5948	0.3030	0.0101	0.0041	0.0142		-5088.	-30066.	-62.	STAP01_13G(B)_ol7_2	 47	26/10/2013 02:57:23	
48 / 1 . 	0.6905	0.0241	0.0139	0.5972	0.3024	0.0102	0.0042	0.0144		-5292.	-30223.	-62.	STAP01_13G(B)_ol7_3	 48	26/10/2013 03:02:32	
49 / 1 . 	0.7058	0.0236	0.0147	0.5397	0.3034	0.0099	0.0043	0.0144		-8729.	-29668.	-42.	STAP01_13G(B)_ol6_1	 49	26/10/2013 03:07:40	
50 / 1 . 	0.7030	0.0234	0.0143	0.5429	0.3024	0.0098	0.0042	0.0143		-8990.	-29988.	-42.	STAP01_13G(B)_ol6_2	 50	26/10/2013 03:12:50	
51 / 1 . 	0.7079	0.0234	0.0148	0.5469	0.3055	0.0101	0.0043	0.0146		-8477.	-30197.	-42.	STAP01_13G(B)_ol6_3	 51	26/10/2013 03:17:59	
52 / 1 . 	0.6839	0.0244	0.0143	0.6123	0.3001	0.0097	0.0042	0.0146		-12620.	-29801.	-25.	STAP01_13G(B)_ol5_1	 52	26/10/2013 03:23:08	
53 / 1 . 	0.6800	0.0243	0.0140	0.6239	0.3016	0.0096	0.0042	0.0148		-12392.	-29780.	-25.	STAP01_13G(B)_ol5_2	 53	26/10/2013 03:28:18	
54 / 1 . 	0.6816	0.0242	0.0142	0.6137	0.3014	0.0096	0.0042	0.0147		-12487.	-29976.	-25.	STAP01_13G(B)_ol5_3	 54	26/10/2013 03:33:28	
55 / 1 . 	0.7205	0.0231	0.0146	0.5056	0.3053	0.0094	0.0042	0.0147		-16821.	-29518.	-8.	STAP01_13G(B)_ol4_1	 55	26/10/2013 03:38:37	
56 / 1 . 	0.7214	0.0232	0.0146	0.4956	0.3045	0.0094	0.0042	0.0146		-16826.	-29804.	-9.	STAP01_13G(B)_ol4_2	 56	26/10/2013 03:43:50	
57 / 1 . 	0.7231	0.0229	0.0145	0.4975	0.3069	0.0094	0.0042	0.0145		-16824.	-29991.	-6.	STAP01_13G(B)_ol4_3	 57	26/10/2013 03:49:02	
58 / 1 . 	0.7069	0.0234	0.0146	0.5487	0.3020	0.0099	0.0042	0.0144		-20658.	-30255.	6.	STAP01_13G(B)_ol3_1	 58	26/10/2013 03:54:12	
59 / 1 . 	0.7052	0.0234	0.0147	0.5448	0.3031	0.0100	0.0042	0.0146		-20356.	-30138.	5.	STAP01_13G(B)_ol3_2	 59	26/10/2013 03:59:22	
60 / 1 . 	0.7064	0.0228	0.0143	0.5441	0.3036	0.0097	0.0041	0.0144		-20187.	-30131.	5.	STAP01_13G(B)_ol3_3	 60	26/10/2013 04:04:32	
61 / 1 . 	0.7156	0.0228	0.0150	0.5235	0.3053	0.0100	0.0043	0.0145		-17388.	-34354.	-5.	STAP01_13G(B)_ol2_1	 61	26/10/2013 04:09:43	
62 / 1 . 	0.7156	0.0233	0.0150	0.5223	0.3057	0.0100	0.0043	0.0145		-17070.	-34514.	-6.	STAP01_13G(B)_ol2_2	 62	26/10/2013 04:14:54	
63 / 1 . 	0.7156	0.0233	0.0148	0.5145	0.3066	0.0099	0.0044	0.0148		-16539.	-34218.	-8.	STAP01_13G(B)_ol2_3	 63	26/10/2013 04:20:04	
64 / 1 . 	0.6948	0.0234	0.0139	0.5761	0.3038	0.0095	0.0041	0.0143		-5311.	-32781.	-64.	STAP01_13G(B)_ol1_1	 64	26/10/2013 04:25:14	
65 / 1 . 	0.6965	0.0240	0.0143	0.5798	0.3043	0.0096	0.0042	0.0145		-5171.	-32680.	-64.	STAP01_13G(B)_ol1_2	 65	26/10/2013 04:30:22	
66 / 1 . 	0.6966	0.0231	0.0141	0.5707	0.3025	0.0095	0.0041	0.0142		-5041.	-32768.	-68.	STAP01_13G(B)_ol1_3	 66	26/10/2013 04:35:31	
