FileName :   STAP01_13G(B)_ol.qtiDat 
Signal(s) Used :  Mg Ka, Mn Ka, Ni Ka, Fe Ka, Si Ka, Ca Ka, Al Ka, Ti Ka 
Spectromers Conditions :   Sp4 TAP,  Sp5 LIF,  Sp3 LLIF,  Sp5 LIF,  Sp1 LTAP,  Sp2 PET,  Sp4 TAP,  Sp2 PET 
Full Spectromers Conditions :   Sp4 TAP(2d= 25.745,K= 0.00218),  Sp5 LIF(2d= 4.0267,K= 0.000058),  Sp3 LLIF(2d= 4.0267,K= 0.000058),  Sp5 LIF(2d= 4.0267,K= 0.000058),  Sp1 LTAP(2d= 25.745,K= 0.00218),  Sp2 PET(2d= 8.75,K= 0.000144),  Sp4 TAP(2d= 25.745,K= 0.00218),  Sp2 PET(2d= 8.75,K= 0.000144) 
Column Conditions :  Cond 1 : 15keV 60nA  
Date :  28-Oct-2013 
User Name :  sx 
Setup Name :  lucy_ol_24oct2013.qtiSet 
DataSet Comment :  STAP01_13G(B)_ol15_1 
Comment :   
Analysis Date :  25/10/2013 22:59:49 
Project Name :  Lucy Tweed 
Sample Name :  24 October 2013 
Pha Parameters :  	 
 		Bias	Gain	Dtime	Blin	Wind	Mode	 
  Sp4(Mg Ka)	1317	2728	3	2074	2433	Inte	 
  Sp5(Mn Ka)	1822	364	3	1007	399	Inte	 
  Sp3(Ni Ka)	1821	359	3	560	816	Inte	 
  Sp5(Fe Ka)	1822	364	3	1007	399	Inte	 
  Sp1(Si Ka)	1301	2639	3	2008	2194	Inte	 
  Sp2(Ca Ka)	1303	917	3	890	2548	Inte	 
  Sp4(Al Ka)	1317	2728	3	2074	2433	Inte	 
  Sp2(Ti Ka)	1303	917	3	890	2548	Inte 
Peak Position :   Sp4 38517 (-500, 500),  Sp5 52203 (200, 1.0221),  Sp3 41166 (-250, 300),  Sp5 48080 (-250, 300),  Sp1 27737 (-500, 300),  Sp2 38382 (-300, 250),  Sp4 32477 (-500, 500),  Sp2 31419 (-350, 250) 
Current Sample Position :   X = -18483 Y = -22903 Z = -4 
Standard Name :   
 Mg On Olivine (St. Johns) 
 Mn On Mn 
 Ni On NiO 
 Fe On Fayalite 
 Si, Ca On Diopside 
 Al On Cor 
 Ti On Rutile 
Standard composition :   
 Olivine (St. Johns) = O  : 43.4%, Mg : 29.7%, Si : 19.1%, Mn : 0.1%, Fe : 7.4%, Ni : 0.3% 
 Mn = Mn : 100.% 
 NiO = Ni : 78.5839%, O  : 21.4161% 
 Fayalite = O  : 31.405%, Si : 13.783%, Fe : 54.812% 
 Diopside = O  : 44.5%, Mg : 11.2%, Si : 25.9%, Ca : 18.4% 
 Cor = O  : 47.1%, Al : 52.9% 
 Rutile = Ti : 59.95%, O  : 40.05% 
Calibration file name :   
 Mg : Olivine (St. Johns)_Mg_Mg015.calDat 
 Mn : Mn_Mn_Mn003.calDat 
 Ni : NiO_Ni_Ni001.calDat 
 Fe : Fayalite_Fe_Fe001.calDat 
 Si, Ca : Diopside_Si_Si_Ca002.calDat 
 Al : Cor_Al_Al016.calDat 
 Ti : Rutile_Ti235.calDat 
Beam Size :  1 µm 

DataSet/Point	Mg	Mn	Ni	Fe	Si	Ca	Al	Ti	O	Total	X	Y	Z	Comment	Point#	Date	
16 / 1 . 	27.1567	0.1466	0.2047	10.6158	18.3734	0.2079	0.0247	0.0077	42.0613	98.7989	-9917.	-18163.	-38.	STAP01_13G(B)_ol18_1	 16	26/10/2013 00:17:13	
17 / 1 . 	27.0386	0.1519	0.2003	10.5650	18.2902	0.2065	0.0277	0.0014	41.8725	98.3540	-9911.	-18330.	-39.	STAP01_13G(B)_ol18_2	 17	26/10/2013 00:22:25	
18 / 1 . 	26.9954	0.1510	0.2102	10.3472	18.3430	0.2064	0.0260	0.0067	41.8462	98.1320	-9509.	-18686.	-40.	STAP01_13G(B)_ol18_3	 18	26/10/2013 00:27:34	
19 / 1 . 	27.1086	0.1611	0.1868	10.4906	18.3606	0.1942	0.0256	0.0117	41.9766	98.5158	-8971.	-22047.	-40.	STAP01_13G(B)_ol17_1	 19	26/10/2013 00:32:43	
20 / 1 . 	27.0859	0.1647	0.1829	10.5858	18.3230	0.1901	0.0246	0.0036	41.9381	98.4986	-8760.	-21957.	-42.	STAP01_13G(B)_ol17_2	 20	26/10/2013 00:37:53	
21 / 1 . 	27.1411	0.1626	0.1816	10.4543	18.2519	0.1960	0.0203	0.0127	41.8594	98.2799	-8904.	-21998.	-42.	STAP01_13G(B)_ol17_3	 21	26/10/2013 00:43:04	
22 / 1 . 	25.5764	0.2016	0.1128	12.9151	17.9036	0.2050	0.0181	0.0122	41.1315	98.0764	-13640.	-22660.	-24.	STAP01_13G(B)_ol16_1	 22	26/10/2013 00:48:13	
23 / 1 . 	25.6763	0.2055	0.1164	12.9208	17.9412	0.2051	0.0215	0.0091	41.2448	98.3406	-13824.	-22886.	-24.	STAP01_13G(B)_ol16_2	 23	26/10/2013 00:53:23	
24 / 1 . 	25.6586	0.2044	0.1193	12.9474	17.9706	0.2054	0.0201	0.0099	41.2741	98.4098	-13628.	-22934.	-24.	STAP01_13G(B)_ol16_3	 24	26/10/2013 00:58:34	
25 / 1 . 	27.6671	0.1500	0.2083	9.5134	18.4336	0.1868	0.0262	0.0000	42.1388	98.3241	-21876.	-22765.	7.	STAP01_13G(B)_ol14_1	 25	26/10/2013 01:03:44	
26 / 1 . 	27.5666	0.1339	0.1989	9.5436	18.4230	0.1897	0.0218	0.0000	42.0592	98.1367	-22106.	-22838.	7.	STAP01_13G(B)_ol14_2	 26	26/10/2013 01:08:55	
27 / 1 . 	27.5787	0.1383	0.2024	9.5462	18.4204	0.1879	0.0244	0.0045	42.0728	98.1756	-21848.	-23793.	7.	STAP01_13G(B)_ol14_3	 27	26/10/2013 01:14:03	
28 / 1 . 	25.6307	0.2136	0.1298	13.0541	17.9142	0.1979	0.0214	0.0000	41.2182	98.3799	-23476.	-28068.	12.	STAP01_13G(B)_ol13_1	 28	26/10/2013 01:19:11	
29 / 1 . 	25.5380	0.2065	0.1395	13.2802	17.9080	0.1965	0.0215	0.0058	41.2199	98.5159	-23305.	-28054.	12.	STAP01_13G(B)_ol13_2	 29	26/10/2013 01:24:21	
30 / 1 . 	25.5294	0.2208	0.1339	13.2790	17.9927	0.2036	0.0202	0.0092	41.3169	98.7056	-23147.	-28144.	13.	STAP01_13G(B)_ol13_3	 30	26/10/2013 01:29:33	
31 / 1 . 	27.3723	0.1483	0.1934	10.0021	18.2856	0.1956	0.0229	0.0014	41.9141	98.1357	-21215.	-26542.	5.	STAP01_13G(B)_ol12_1	 31	26/10/2013 01:34:44	
32 / 1 . 	27.0536	0.1668	0.1796	10.3997	18.2574	0.1917	0.0243	0.0034	41.7887	98.0653	-21396.	-26470.	5.	STAP01_13G(B)_ol12_2	 32	26/10/2013 01:39:52	
33 / 1 . 	27.0217	0.1538	0.1970	10.4049	18.2113	0.1928	0.0243	0.0035	41.7182	97.9275	-21409.	-26652.	5.	STAP01_13G(B)_ol12_3	 33	26/10/2013 01:45:02	
34 / 1 . 	26.8297	0.1694	0.1853	10.7584	18.3102	0.1925	0.0202	0.0123	41.8092	98.2872	-17070.	-25887.	-10.	STAP01_13G(B)_ol11_1	 34	26/10/2013 01:50:12	
35 / 1 . 	26.8566	0.1615	0.1812	10.7307	18.2681	0.1992	0.0218	0.0133	41.7723	98.2047	-17157.	-25940.	-10.	STAP01_13G(B)_ol11_2	 35	26/10/2013 01:55:22	
36 / 1 . 	26.8745	0.1512	0.1903	10.8069	18.2868	0.2006	0.0212	0.0000	41.8174	98.3490	-17123.	-26206.	-9.	STAP01_13G(B)_ol11_3	 36	26/10/2013 02:00:33	
37 / 1 . 	27.0032	0.1616	0.1954	10.4001	18.2761	0.1957	0.0232	0.0109	41.7855	98.0518	-13044.	-26530.	-25.	STAP01_13G(B)_ol10_1	 37	26/10/2013 02:05:44	
38 / 1 . 	27.0613	0.1602	0.1955	10.3361	18.2940	0.1948	0.0226	0.0016	41.8182	98.0843	-12897.	-26591.	-25.	STAP01_13G(B)_ol10_2	 38	26/10/2013 02:10:52	
39 / 1 . 	27.0862	0.1687	0.1889	10.3636	18.3318	0.1936	0.0268	0.0070	41.8931	98.2596	-12695.	-26607.	-26.	STAP01_13G(B)_ol10_3	 39	26/10/2013 02:16:01	
40 / 1 . 	27.0750	0.1511	0.1936	10.4907	18.2512	0.2059	0.0232	0.0094	41.8298	98.2299	-9119.	-25861.	-42.	STAP01_13G(B)_ol9_1	 40	26/10/2013 02:21:12	
41 / 1 . 	26.9705	0.1629	0.1975	10.5669	18.2590	0.2039	0.0259	0.0000	41.7904	98.1771	-8974.	-25939.	-42.	STAP01_13G(B)_ol9_2	 41	26/10/2013 02:26:22	
42 / 1 . 	27.2513	0.1452	0.2104	10.1085	18.3918	0.2141	0.0252	0.0001	41.9982	98.3449	-9043.	-26499.	-40.	STAP01_13G(B)_ol9_3	 42	26/10/2013 02:31:31	
43 / 1 . 	26.6381	0.1576	0.2017	11.1651	18.2013	0.1820	0.0188	0.0032	41.6650	98.2328	-4826.	-25138.	-65.	STAP01_13G(B)_ol8_1	 43	26/10/2013 02:36:42	
44 / 1 . 	26.6444	0.1656	0.2010	11.1525	18.2752	0.1799	0.0191	0.0125	41.7576	98.4078	-4836.	-26001.	-64.	STAP01_13G(B)_ol8_2	 44	26/10/2013 02:41:51	
45 / 1 . 	26.7043	0.1607	0.1964	10.9766	18.3295	0.1775	0.0190	0.0082	41.8019	98.3741	-4785.	-26777.	-64.	STAP01_13G(B)_ol8_3	 45	26/10/2013 02:47:02	
46 / 1 . 	25.9993	0.1869	0.1603	12.2024	18.1256	0.2087	0.0169	0.0095	41.4659	98.3755	-5451.	-30083.	-62.	STAP01_13G(B)_ol7_1	 46	26/10/2013 02:52:13	
47 / 1 . 	25.8862	0.2067	0.1500	12.5265	18.2010	0.2139	0.0189	0.0097	41.5770	98.7897	-5088.	-30066.	-62.	STAP01_13G(B)_ol7_2	 47	26/10/2013 02:57:23	
48 / 1 . 	25.9147	0.1976	0.1410	12.5565	18.1570	0.2096	0.0234	0.0060	41.5490	98.7548	-5292.	-30223.	-62.	STAP01_13G(B)_ol7_3	 48	26/10/2013 03:02:32	
49 / 1 . 	26.4949	0.1949	0.1959	11.2820	18.2135	0.2006	0.0228	0.0000	41.6362	98.2406	-8729.	-29668.	-42.	STAP01_13G(B)_ol6_1	 49	26/10/2013 03:07:40	
50 / 1 . 	26.4019	0.1876	0.1908	11.3852	18.1670	0.2003	0.0230	0.0010	41.5489	98.1057	-8990.	-29988.	-42.	STAP01_13G(B)_ol6_2	 50	26/10/2013 03:12:50	
51 / 1 . 	26.5722	0.1614	0.1896	11.4402	18.3404	0.2038	0.0246	0.0052	41.8720	98.8095	-8477.	-30197.	-42.	STAP01_13G(B)_ol6_3	 51	26/10/2013 03:17:59	
52 / 1 . 	25.6591	0.2078	0.1659	12.8858	18.0154	0.1872	0.0209	0.0113	41.3159	98.4693	-12620.	-29801.	-25.	STAP01_13G(B)_ol5_1	 52	26/10/2013 03:23:08	
53 / 1 . 	25.5107	0.2008	0.1497	13.1428	18.1083	0.1819	0.0183	0.0090	41.3853	98.7067	-12392.	-29780.	-25.	STAP01_13G(B)_ol5_2	 53	26/10/2013 03:28:18	
54 / 1 . 	25.5738	0.2076	0.1544	12.9176	18.0938	0.1820	0.0179	0.0129	41.3513	98.5113	-12487.	-29976.	-25.	STAP01_13G(B)_ol5_3	 54	26/10/2013 03:33:28	
55 / 1 . 	27.0555	0.1603	0.1841	10.5346	18.3304	0.1698	0.0214	0.0054	41.9011	98.3624	-16821.	-29518.	-8.	STAP01_13G(B)_ol4_1	 55	26/10/2013 03:38:37	
56 / 1 . 	27.0867	0.1450	0.1847	10.3069	18.2804	0.1653	0.0226	0.0000	41.7905	97.9820	-16826.	-29804.	-9.	STAP01_13G(B)_ol4_2	 56	26/10/2013 03:43:50	
57 / 1 . 	27.1534	0.1607	0.1828	10.3531	18.4280	0.1696	0.0222	0.0000	42.0204	98.4903	-16824.	-29991.	-6.	STAP01_13G(B)_ol4_3	 57	26/10/2013 03:49:02	
58 / 1 . 	26.5351	0.1846	0.1829	11.4825	18.1310	0.1920	0.0187	0.0106	41.6196	98.3570	-20658.	-30255.	6.	STAP01_13G(B)_ol3_1	 58	26/10/2013 03:54:12	
59 / 1 . 	26.4729	0.1788	0.1908	11.3998	18.1978	0.2037	0.0209	0.0020	41.6325	98.2992	-20356.	-30138.	5.	STAP01_13G(B)_ol3_2	 59	26/10/2013 03:59:22	
60 / 1 . 	26.5304	0.1657	0.1934	11.4103	18.2389	0.1983	0.0204	0.0040	41.7157	98.4770	-20187.	-30131.	5.	STAP01_13G(B)_ol3_3	 60	26/10/2013 04:04:32	
61 / 1 . 	26.8666	0.1556	0.2055	10.9277	18.3323	0.2003	0.0258	0.0051	41.9119	98.6308	-17388.	-34354.	-5.	STAP01_13G(B)_ol2_1	 61	26/10/2013 04:09:43	
62 / 1 . 	26.8644	0.1654	0.2115	10.8943	18.3539	0.1993	0.0244	0.0060	41.9290	98.6482	-17070.	-34514.	-6.	STAP01_13G(B)_ol2_2	 62	26/10/2013 04:14:54	
63 / 1 . 	26.8660	0.1689	0.2024	10.7248	18.4089	0.1957	0.0308	0.0040	41.9455	98.5470	-16539.	-34218.	-8.	STAP01_13G(B)_ol2_3	 63	26/10/2013 04:20:04	
64 / 1 . 	26.0878	0.1889	0.1586	12.1156	18.2486	0.1863	0.0205	0.0067	41.6319	98.6448	-5311.	-32781.	-64.	STAP01_13G(B)_ol1_1	 64	26/10/2013 04:25:14	
65 / 1 . 	26.1423	0.1700	0.1625	12.1705	18.2688	0.1819	0.0185	0.0089	41.7001	98.8236	-5171.	-32680.	-64.	STAP01_13G(B)_ol1_2	 65	26/10/2013 04:30:22	
66 / 1 . 	26.1567	0.1958	0.1704	11.9971	18.1707	0.1891	0.0174	0.0017	41.5549	98.4539	-5041.	-32768.	-68.	STAP01_13G(B)_ol1_3	 66	26/10/2013 04:35:31	
