FileName :   Stap01_13GA_ol.qtiDat 
Signal(s) Used :  Mg Ka, Mn Ka, Ni Ka, Fe Ka, Si Ka, Ca Ka, Al Ka, Ti Ka 
Spectromers Conditions :   Sp4 TAP,  Sp5 LIF,  Sp3 LLIF,  Sp5 LIF,  Sp1 LTAP,  Sp2 PET,  Sp4 TAP,  Sp2 PET 
Full Spectromers Conditions :   Sp4 TAP(2d= 25.745,K= 0.00218),  Sp5 LIF(2d= 4.0267,K= 0.000058),  Sp3 LLIF(2d= 4.0267,K= 0.000058),  Sp5 LIF(2d= 4.0267,K= 0.000058),  Sp1 LTAP(2d= 25.745,K= 0.00218),  Sp2 PET(2d= 8.75,K= 0.000144),  Sp4 TAP(2d= 25.745,K= 0.00218),  Sp2 PET(2d= 8.75,K= 0.000144) 
Column Conditions :  Cond 1 : 15keV 60nA  
Date :  28-Oct-2013 
User Name :  sx 
Setup Name :  lucy_ol_24oct2013.qtiSet 
DataSet Comment :  Stap01_13G(A)_ol2_1 
Comment :   
Analysis Date :  24/10/2013 22:53:34 
Project Name :  Lucy Tweed 
Sample Name :  24 October 2013 
Pha Parameters :  	 
 		Bias	Gain	Dtime	Blin	Wind	Mode	 
  Sp4(Mg Ka)	1317	2728	3	2074	2433	Inte	 
  Sp5(Mn Ka)	1822	364	3	1007	399	Inte	 
  Sp3(Ni Ka)	1821	359	3	560	816	Inte	 
  Sp5(Fe Ka)	1822	364	3	1007	399	Inte	 
  Sp1(Si Ka)	1301	2639	3	2008	2194	Inte	 
  Sp2(Ca Ka)	1303	917	3	890	2548	Inte	 
  Sp4(Al Ka)	1317	2728	3	2074	2433	Inte	 
  Sp2(Ti Ka)	1303	917	3	890	2548	Inte 
Peak Position :   Sp4 38517 (-500, 500),  Sp5 52203 (200, 1.0221),  Sp3 41166 (-250, 300),  Sp5 48080 (-250, 300),  Sp1 27737 (-500, 300),  Sp2 38382 (-300, 250),  Sp4 32477 (-500, 500),  Sp2 31419 (-350, 250) 
Current Sample Position :   X = -21874 Y = 5193 Z = -6 
Standard Name :   
 Mg On Olivine (St. Johns) 
 Mn On Mn 
 Ni On NiO 
 Fe On Fayalite 
 Si, Ca On Diopside 
 Al On Cor 
 Ti On Rutile 
Standard composition :   
 Olivine (St. Johns) = O  : 43.4%, Mg : 29.7%, Si : 19.1%, Mn : 0.1%, Fe : 7.4%, Ni : 0.3% 
 Mn = Mn : 100.% 
 NiO = Ni : 78.5839%, O  : 21.4161% 
 Fayalite = O  : 31.405%, Si : 13.783%, Fe : 54.812% 
 Diopside = O  : 44.5%, Mg : 11.2%, Si : 25.9%, Ca : 18.4% 
 Cor = O  : 47.1%, Al : 52.9% 
 Rutile = Ti : 59.95%, O  : 40.05% 
Calibration file name :   
 Mg : Olivine (St. Johns)_Mg_Mg015.calDat 
 Mn : Mn_Mn_Mn003.calDat 
 Ni : NiO_Ni_Ni001.calDat 
 Fe : Fayalite_Fe_Fe001.calDat 
 Si, Ca : Diopside_Si_Si_Ca002.calDat 
 Al : Cor_Al_Al016.calDat 
 Ti : Rutile_Ti235.calDat 
Beam Size :  1 µm 

DataSet/Point	Mg	Mn	Ni	Fe	Si	Ca	Al	Ti	O	Total	X	Y	Z	Comment	Point#	Date	
26 / 1 . 	27.0368	0.1627	0.1814	10.6706	18.2842	0.1883	0.0245	0.0094	41.8879	98.4456	-13691.	3364.	5.	Stap01_13G(A)_ol11_2	 26	25/10/2013 01:01:57	
27 / 1 . 	26.8489	0.1653	0.1910	10.6994	18.0833	0.1929	0.0227	0.0093	41.5471	97.7597	-13476.	3402.	2.	Stap01_13G(A)_ol11_3	 27	25/10/2013 01:07:03	
28 / 1 . 	27.0737	0.1553	0.2116	10.5607	18.1766	0.2005	0.0254	0.0000	41.7618	98.1656	-13693.	214.	-7.	Stap01_13G(A)_ol10_1	 28	25/10/2013 01:12:11	
29 / 1 . 	27.1140	0.1608	0.2054	10.4848	18.2120	0.2056	0.0271	0.0092	41.8183	98.2372	-13665.	291.	-5.	Stap01_13G(A)_ol10_2	 29	25/10/2013 01:17:18	
30 / 1 . 	27.0904	0.1594	0.2082	10.3793	18.0685	0.1997	0.0268	0.0054	41.6043	97.7419	-14077.	-184.	-10.	Stap01_13G(A)_ol10_3	 30	25/10/2013 01:22:28	
31 / 1 . 	27.7848	0.1545	0.2087	9.5233	18.3682	0.1882	0.0265	0.0039	42.1505	98.4087	-13175.	-4001.	-23.	Stap01_13G(A)_ol9_1	 31	25/10/2013 01:27:35	
32 / 1 . 	27.7200	0.1379	0.1997	9.4761	18.4347	0.1828	0.0271	0.0067	42.1631	98.3481	-13446.	-4419.	-23.	Stap01_13G(A)_ol9_2	 32	25/10/2013 01:32:46	
33 / 1 . 	27.7216	0.1440	0.2065	9.4285	18.2889	0.1804	0.0263	0.0052	41.9853	97.9865	-13711.	-4459.	-26.	Stap01_13G(A)_ol9_3	 33	25/10/2013 01:37:55	
34 / 1 . 	26.9041	0.1768	0.1786	10.7311	18.1553	0.1943	0.0256	0.0015	41.6725	98.0396	-13990.	-9103.	-52.	Stap01_13G(A)_ol8_1	 34	25/10/2013 01:43:01	
35 / 1 . 	26.9283	0.1694	0.1718	10.7459	18.2277	0.1901	0.0235	0.0037	41.7691	98.2296	-14159.	-9230.	-51.	Stap01_13G(A)_ol8_2	 35	25/10/2013 01:48:10	
36 / 1 . 	26.9238	0.1779	0.1805	11.0397	18.2713	0.1902	0.0266	0.0000	41.9026	98.7125	-13950.	-9316.	-51.	Stap01_13G(A)_ol8_3	 36	25/10/2013 01:53:16	
37 / 1 . 	27.1368	0.1642	0.1871	10.3259	18.2484	0.1889	0.0273	0.0013	41.8135	98.0934	-9303.	-8133.	-47.	Stap01_13G(A)_ol14_1	 37	25/10/2013 01:58:27	
38 / 1 . 	27.1159	0.1721	0.1939	10.5020	18.2887	0.1899	0.0263	0.0000	41.8965	98.3853	-9322.	-8373.	-48.	Stap01_13G(A)_ol14_2	 38	25/10/2013 02:03:36	
39 / 1 . 	27.1560	0.1532	0.1902	10.1498	18.1958	0.1915	0.0301	0.0062	41.7203	97.7930	-9125.	-8171.	-48.	Stap01_13G(A)_ol14_3	 39	25/10/2013 02:08:45	
40 / 1 . 	27.8107	0.1486	0.2067	9.4892	18.3904	0.1807	0.0262	0.0027	42.1767	98.4317	-9768.	-4342.	-23.	Stap01_13G(A)_ol15_1	 40	25/10/2013 02:13:54	
41 / 1 . 	27.7789	0.1340	0.2055	9.5479	18.4160	0.1782	0.0251	0.0085	42.1993	98.4936	-9649.	-4384.	-23.	Stap01_13G(A)_ol15_2	 41	25/10/2013 02:19:01	
42 / 1 . 	27.7402	0.1605	0.2076	9.4614	18.4614	0.1883	0.0247	0.0056	42.2107	98.4603	-9651.	-4396.	-23.	Stap01_13G(A)_ol15_3	 42	25/10/2013 02:24:09	
43 / 1 . 	27.0217	0.1599	0.1793	10.6668	18.2233	0.1808	0.0221	0.0065	41.7991	98.2595	-10635.	-578.	-6.	Stap01_13G(A)_ol16_1	 43	25/10/2013 02:29:19	
44 / 1 . 	26.9904	0.1636	0.1666	10.7711	18.2552	0.1816	0.0253	0.0007	41.8416	98.3962	-10366.	-707.	-6.	Stap01_13G(A)_ol16_2	 44	25/10/2013 02:34:25	
45 / 1 . 	27.0534	0.1659	0.1751	10.7349	18.2241	0.1829	0.0240	0.0030	41.8412	98.4045	-10542.	-721.	-6.	Stap01_13G(A)_ol16_3	 45	25/10/2013 02:39:34	
46 / 1 . 	26.9992	0.1635	0.1801	10.7708	18.2465	0.1985	0.0228	0.0097	41.8517	98.4429	-10227.	2388.	6.	Stap01_13G(A)_ol17_1	 46	25/10/2013 02:44:44	
47 / 1 . 	27.0098	0.1668	0.1761	10.8710	18.2170	0.1996	0.0241	0.0048	41.8519	98.5212	-10377.	2449.	6.	Stap01_13G(A)_ol17_2	 47	25/10/2013 02:49:49	
48 / 1 . 	27.0179	0.1673	0.1835	10.8781	18.3103	0.1938	0.0250	0.0101	41.9697	98.7556	-10373.	2293.	6.	Stap01_13G(A)_ol17_3	 48	25/10/2013 02:54:59	
49 / 1 . 	27.7365	0.1503	0.2531	9.5414	18.3530	0.1944	0.0245	0.0000	42.1151	98.3684	-10770.	6092.	14.	Stap01_13G(A)_ol18_1	 49	25/10/2013 03:00:06	
50 / 1 . 	27.6912	0.1308	0.2496	9.5654	18.3510	0.2000	0.0295	0.0062	42.0945	98.3181	-10776.	5736.	12.	Stap01_13G(A)_ol18_2	 50	25/10/2013 03:05:18	
51 / 1 . 	27.7071	0.1562	0.2464	9.3479	18.4035	0.2016	0.0245	0.0108	42.1082	98.2060	-10582.	5725.	14.	Stap01_13G(A)_ol18_3	 51	25/10/2013 03:10:28	
52 / 1 . 	26.5803	0.1821	0.1995	11.2321	18.2235	0.2120	0.0193	0.0000	41.6855	98.3341	-7853.	9503.	24.	Stap01_13G(A)_ol22_1	 52	25/10/2013 03:15:37	
53 / 1 . 	26.5268	0.1759	0.1963	11.3125	18.0809	0.2110	0.0233	0.0061	41.5182	98.0509	-7552.	8858.	21.	Stap01_13G(A)_ol22_2	 53	25/10/2013 03:20:45	
54 / 1 . 	26.3988	0.1858	0.1878	11.7843	18.0269	0.2087	0.0204	0.0039	41.5032	98.3199	-7693.	8622.	21.	Stap01_13G(A)_ol22_3	 54	25/10/2013 03:25:51	
55 / 1 . 	27.6284	0.1408	0.2494	9.4536	18.2523	0.1930	0.0280	0.0048	41.9065	97.8569	-6185.	2970.	7.	Stap01_13G(A)_ol21_1	 55	25/10/2013 03:30:58	
56 / 1 . 	27.6727	0.1508	0.2544	9.3247	18.3034	0.1940	0.0271	0.0081	41.9630	97.8982	-6365.	2864.	7.	Stap01_13G(A)_ol21_2	 56	25/10/2013 03:36:09	
57 / 1 . 	27.5521	0.1458	0.2519	9.5210	18.2399	0.1934	0.0288	0.0049	41.8645	97.8022	-6234.	3232.	7.	Stap01_13G(A)_ol21_3	 57	25/10/2013 03:41:17	
58 / 1 . 	27.5455	0.1395	0.2313	9.6407	18.2635	0.2061	0.0320	0.0000	41.9161	97.9748	-6133.	-1599.	-11.	Stap01_13G(A)_ol20_1	 58	25/10/2013 03:46:22	
59 / 1 . 	27.6398	0.1417	0.2461	9.6089	18.2847	0.1949	0.0261	0.0087	41.9964	98.1473	-6361.	-1639.	-11.	Stap01_13G(A)_ol20_2	 59	25/10/2013 03:51:30	
60 / 1 . 	27.5240	0.1515	0.2328	9.5279	18.2201	0.1973	0.0277	0.0052	41.8226	97.7089	-5444.	-1150.	-10.	Stap01_13G(A)_ol20_3	 60	25/10/2013 03:56:40	
61 / 1 . 	27.2641	0.1518	0.2007	10.1772	18.4145	0.1953	0.0288	0.0048	42.0502	98.4873	-2644.	-1744.	-16.	Stap01_13G(A)_ol23_1	 61	25/10/2013 04:01:49	
62 / 1 . 	27.1811	0.1527	0.1964	10.1245	18.4738	0.1960	0.0294	0.0086	42.0507	98.4133	-2626.	-1826.	-16.	Stap01_13G(A)_ol23_2	 62	25/10/2013 04:06:59	
63 / 1 . 	27.2995	0.1465	0.2137	10.1228	18.4191	0.1946	0.0283	0.0000	42.0612	98.4857	-2723.	-1828.	-16.	Stap01_13G(A)_ol23_3	 63	25/10/2013 04:12:06	
64 / 1 . 	27.0198	0.1614	0.2065	10.5870	18.2513	0.2015	0.0279	0.0102	41.8307	98.2963	-5743.	-5804.	-34.	Stap01_13G(A)_ol19_1	 64	25/10/2013 04:17:15	
65 / 1 . 	27.0249	0.1718	0.2128	10.5547	18.2574	0.2068	0.0273	0.0032	41.8332	98.2919	-5449.	-5723.	-34.	Stap01_13G(A)_ol19_2	 65	25/10/2013 04:22:21	
66 / 1 . 	27.0815	0.1669	0.2061	10.5006	18.2703	0.2035	0.0257	0.0080	41.8670	98.3296	-5902.	-6153.	-36.	Stap01_13G(A)_ol19_3	 66	25/10/2013 04:27:32	
