FileName :   STAP01_13G(B)_ol.qtiDat 
Signal(s) Used :  Mg Ka, Mn Ka, Ni Ka, Fe Ka, Si Ka, Ca Ka, Al Ka, Ti Ka 
Spectromers Conditions :   Sp4 TAP,  Sp5 LIF,  Sp3 LLIF,  Sp5 LIF,  Sp1 LTAP,  Sp2 PET,  Sp4 TAP,  Sp2 PET 
Full Spectromers Conditions :   Sp4 TAP(2d= 25.745,K= 0.00218),  Sp5 LIF(2d= 4.0267,K= 0.000058),  Sp3 LLIF(2d= 4.0267,K= 0.000058),  Sp5 LIF(2d= 4.0267,K= 0.000058),  Sp1 LTAP(2d= 25.745,K= 0.00218),  Sp2 PET(2d= 8.75,K= 0.000144),  Sp4 TAP(2d= 25.745,K= 0.00218),  Sp2 PET(2d= 8.75,K= 0.000144) 
Column Conditions :  Cond 1 : 15keV 60nA  
Date :  28-Oct-2013 
User Name :  sx 
Setup Name :  lucy_ol_24oct2013.qtiSet 
DataSet Comment :  STAP01_13G(B)_ol15_1 
Comment :   
Analysis Date :  25/10/2013 22:59:49 
Project Name :  Lucy Tweed 
Sample Name :  24 October 2013 
Pha Parameters :  	 
 		Bias	Gain	Dtime	Blin	Wind	Mode	 
  Sp4(Mg Ka)	1317	2728	3	2074	2433	Inte	 
  Sp5(Mn Ka)	1822	364	3	1007	399	Inte	 
  Sp3(Ni Ka)	1821	359	3	560	816	Inte	 
  Sp5(Fe Ka)	1822	364	3	1007	399	Inte	 
  Sp1(Si Ka)	1301	2639	3	2008	2194	Inte	 
  Sp2(Ca Ka)	1303	917	3	890	2548	Inte	 
  Sp4(Al Ka)	1317	2728	3	2074	2433	Inte	 
  Sp2(Ti Ka)	1303	917	3	890	2548	Inte 
Peak Position :   Sp4 38517 (-500, 500),  Sp5 52203 (200, 1.0221),  Sp3 41166 (-250, 300),  Sp5 48080 (-250, 300),  Sp1 27737 (-500, 300),  Sp2 38382 (-300, 250),  Sp4 32477 (-500, 500),  Sp2 31419 (-350, 250) 
Current Sample Position :   X = -18483 Y = -22903 Z = -4 
Standard Name :   
 Mg On Olivine (St. Johns) 
 Mn On Mn 
 Ni On NiO 
 Fe On Fayalite 
 Si, Ca On Diopside 
 Al On Cor 
 Ti On Rutile 
Standard composition :   
 Olivine (St. Johns) = O  : 43.4%, Mg : 29.7%, Si : 19.1%, Mn : 0.1%, Fe : 7.4%, Ni : 0.3% 
 Mn = Mn : 100.% 
 NiO = Ni : 78.5839%, O  : 21.4161% 
 Fayalite = O  : 31.405%, Si : 13.783%, Fe : 54.812% 
 Diopside = O  : 44.5%, Mg : 11.2%, Si : 25.9%, Ca : 18.4% 
 Cor = O  : 47.1%, Al : 52.9% 
 Rutile = Ti : 59.95%, O  : 40.05% 
Calibration file name :   
 Mg : Olivine (St. Johns)_Mg_Mg015.calDat 
 Mn : Mn_Mn_Mn003.calDat 
 Ni : NiO_Ni_Ni001.calDat 
 Fe : Fayalite_Fe_Fe001.calDat 
 Si, Ca : Diopside_Si_Si_Ca002.calDat 
 Al : Cor_Al_Al016.calDat 
 Ti : Rutile_Ti235.calDat 
Beam Size :  1 µm 

DataSet/Point	MgO	MnO	NiO	FeO	SiO2	CaO	Al2O3	TiO2	Total	X	Y	Z	Comment	Point#	Date	
20 / 1 . 	44.9165	0.2127	0.2327	13.6185	39.1998	0.2660	0.0464	0.0060	98.4986	-8760.	-21957.	-42.	STAP01_13G(B)_ol17_2	 20	26/10/2013 00:37:53	
21 / 1 . 	45.0081	0.2100	0.2311	13.4494	39.0476	0.2742	0.0383	0.0212	98.2799	-8904.	-21998.	-42.	STAP01_13G(B)_ol17_3	 21	26/10/2013 00:43:04	
22 / 1 . 	42.4133	0.2603	0.1436	16.6152	38.3025	0.2869	0.0342	0.0203	98.0764	-13640.	-22660.	-24.	STAP01_13G(B)_ol16_1	 22	26/10/2013 00:48:13	
23 / 1 . 	42.5789	0.2654	0.1481	16.6226	38.3829	0.2870	0.0406	0.0152	98.3406	-13824.	-22886.	-24.	STAP01_13G(B)_ol16_2	 23	26/10/2013 00:53:23	
24 / 1 . 	42.5495	0.2640	0.1519	16.6568	38.4458	0.2875	0.0379	0.0165	98.4098	-13628.	-22934.	-24.	STAP01_13G(B)_ol16_3	 24	26/10/2013 00:58:34	
25 / 1 . 	45.8803	0.1937	0.2651	12.2390	39.4363	0.2613	0.0495	0.0000	98.3251	-21876.	-22765.	7.	STAP01_13G(B)_ol14_1	 25	26/10/2013 01:03:44	
26 / 1 . 	45.7137	0.1728	0.2531	12.2778	39.4136	0.2655	0.0412	0.0000	98.1377	-22106.	-22838.	7.	STAP01_13G(B)_ol14_2	 26	26/10/2013 01:08:55	
27 / 1 . 	45.7337	0.1786	0.2576	12.2811	39.4081	0.2629	0.0460	0.0075	98.1756	-21848.	-23793.	7.	STAP01_13G(B)_ol14_3	 27	26/10/2013 01:14:03	
28 / 1 . 	42.5033	0.2758	0.1652	16.7940	38.3253	0.2770	0.0403	0.0000	98.3809	-23476.	-28068.	12.	STAP01_13G(B)_ol13_1	 28	26/10/2013 01:19:11	
29 / 1 . 	42.3496	0.2666	0.1775	17.0850	38.3119	0.2750	0.0406	0.0097	98.5159	-23305.	-28054.	12.	STAP01_13G(B)_ol13_2	 29	26/10/2013 01:24:21	
30 / 1 . 	42.3353	0.2851	0.1704	17.0834	38.4932	0.2849	0.0381	0.0153	98.7056	-23147.	-28144.	13.	STAP01_13G(B)_ol13_3	 30	26/10/2013 01:29:33	
31 / 1 . 	45.3914	0.1914	0.2461	12.8676	39.1198	0.2736	0.0433	0.0023	98.1357	-21215.	-26542.	5.	STAP01_13G(B)_ol12_1	 31	26/10/2013 01:34:44	
32 / 1 . 	44.8629	0.2154	0.2286	13.3792	39.0594	0.2682	0.0459	0.0058	98.0653	-21396.	-26470.	5.	STAP01_13G(B)_ol12_2	 32	26/10/2013 01:39:52	
33 / 1 . 	44.8101	0.1986	0.2507	13.3859	38.9607	0.2698	0.0458	0.0058	97.9275	-21409.	-26652.	5.	STAP01_13G(B)_ol12_3	 33	26/10/2013 01:45:02	
34 / 1 . 	44.4916	0.2188	0.2358	13.8406	39.1723	0.2694	0.0382	0.0206	98.2872	-17070.	-25887.	-10.	STAP01_13G(B)_ol11_1	 34	26/10/2013 01:50:12	
35 / 1 . 	44.5362	0.2085	0.2306	13.8050	39.0823	0.2787	0.0413	0.0222	98.2047	-17157.	-25940.	-10.	STAP01_13G(B)_ol11_2	 35	26/10/2013 01:55:22	
36 / 1 . 	44.5660	0.1953	0.2421	13.9031	39.1224	0.2807	0.0400	0.0000	98.3495	-17123.	-26206.	-9.	STAP01_13G(B)_ol11_3	 36	26/10/2013 02:00:33	
37 / 1 . 	44.7794	0.2087	0.2487	13.3797	39.0994	0.2738	0.0439	0.0181	98.0518	-13044.	-26530.	-25.	STAP01_13G(B)_ol10_1	 37	26/10/2013 02:05:44	
38 / 1 . 	44.8757	0.2069	0.2488	13.2973	39.1378	0.2725	0.0426	0.0026	98.0843	-12897.	-26591.	-25.	STAP01_13G(B)_ol10_2	 38	26/10/2013 02:10:52	
39 / 1 . 	44.9171	0.2179	0.2404	13.3327	39.2186	0.2709	0.0506	0.0116	98.2596	-12695.	-26607.	-26.	STAP01_13G(B)_ol10_3	 39	26/10/2013 02:16:01	
40 / 1 . 	44.8984	0.1951	0.2464	13.4963	39.0462	0.2880	0.0439	0.0156	98.2299	-9119.	-25861.	-42.	STAP01_13G(B)_ol9_1	 40	26/10/2013 02:21:12	
41 / 1 . 	44.7252	0.2103	0.2513	13.5943	39.0629	0.2853	0.0490	0.0000	98.1783	-8974.	-25939.	-42.	STAP01_13G(B)_ol9_2	 41	26/10/2013 02:26:22	
42 / 1 . 	45.1908	0.1875	0.2677	13.0046	39.3468	0.2996	0.0477	0.0001	98.3449	-9043.	-26499.	-40.	STAP01_13G(B)_ol9_3	 42	26/10/2013 02:31:31	
43 / 1 . 	44.1739	0.2035	0.2566	14.3639	38.9395	0.2546	0.0356	0.0053	98.2328	-4826.	-25138.	-65.	STAP01_13G(B)_ol8_1	 43	26/10/2013 02:36:42	
44 / 1 . 	44.1844	0.2138	0.2558	14.3477	39.0974	0.2518	0.0360	0.0209	98.4078	-4836.	-26001.	-64.	STAP01_13G(B)_ol8_2	 44	26/10/2013 02:41:51	
45 / 1 . 	44.2836	0.2075	0.2500	14.1213	39.2137	0.2483	0.0360	0.0137	98.3741	-4785.	-26777.	-64.	STAP01_13G(B)_ol8_3	 45	26/10/2013 02:47:02	
46 / 1 . 	43.1146	0.2414	0.2040	15.6983	38.7775	0.2920	0.0319	0.0159	98.3754	-5451.	-30083.	-62.	STAP01_13G(B)_ol7_1	 46	26/10/2013 02:52:13	
47 / 1 . 	42.9270	0.2669	0.1909	16.1152	38.9387	0.2993	0.0357	0.0161	98.7897	-5088.	-30066.	-62.	STAP01_13G(B)_ol7_2	 47	26/10/2013 02:57:23	
48 / 1 . 	42.9742	0.2552	0.1794	16.1538	38.8445	0.2933	0.0443	0.0100	98.7548	-5292.	-30223.	-62.	STAP01_13G(B)_ol7_3	 48	26/10/2013 03:02:32	
49 / 1 . 	43.9365	0.2516	0.2492	14.5143	38.9654	0.2806	0.0430	0.0000	98.2407	-8729.	-29668.	-42.	STAP01_13G(B)_ol6_1	 49	26/10/2013 03:07:40	
50 / 1 . 	43.7823	0.2423	0.2429	14.6470	38.8660	0.2802	0.0434	0.0017	98.1057	-8990.	-29988.	-42.	STAP01_13G(B)_ol6_2	 50	26/10/2013 03:12:50	
51 / 1 . 	44.0646	0.2084	0.2413	14.7178	39.2370	0.2852	0.0465	0.0087	98.8095	-8477.	-30197.	-42.	STAP01_13G(B)_ol6_3	 51	26/10/2013 03:17:59	
52 / 1 . 	42.5504	0.2684	0.2110	16.5775	38.5417	0.2619	0.0394	0.0189	98.4693	-12620.	-29801.	-25.	STAP01_13G(B)_ol5_1	 52	26/10/2013 03:23:08	
53 / 1 . 	42.3043	0.2592	0.1905	16.9082	38.7404	0.2546	0.0346	0.0150	98.7067	-12392.	-29780.	-25.	STAP01_13G(B)_ol5_2	 53	26/10/2013 03:28:18	
54 / 1 . 	42.4090	0.2681	0.1965	16.6184	38.7093	0.2547	0.0338	0.0215	98.5113	-12487.	-29976.	-25.	STAP01_13G(B)_ol5_3	 54	26/10/2013 03:33:28	
55 / 1 . 	44.8661	0.2069	0.2342	13.5528	39.2155	0.2375	0.0404	0.0089	98.3624	-16821.	-29518.	-8.	STAP01_13G(B)_ol4_1	 55	26/10/2013 03:38:37	
56 / 1 . 	44.9177	0.1872	0.2350	13.2597	39.1086	0.2313	0.0427	0.0000	97.9823	-16826.	-29804.	-9.	STAP01_13G(B)_ol4_2	 56	26/10/2013 03:43:50	
57 / 1 . 	45.0285	0.2075	0.2327	13.3192	39.4243	0.2374	0.0420	0.0000	98.4916	-16824.	-29991.	-6.	STAP01_13G(B)_ol4_3	 57	26/10/2013 03:49:02	
58 / 1 . 	44.0031	0.2383	0.2328	14.7723	38.7889	0.2686	0.0354	0.0176	98.3571	-20658.	-30255.	6.	STAP01_13G(B)_ol3_1	 58	26/10/2013 03:54:12	
59 / 1 . 	43.8999	0.2309	0.2428	14.6658	38.9320	0.2850	0.0395	0.0034	98.2992	-20356.	-30138.	5.	STAP01_13G(B)_ol3_2	 59	26/10/2013 03:59:22	
60 / 1 . 	43.9953	0.2140	0.2461	14.6793	39.0197	0.2775	0.0385	0.0066	98.4770	-20187.	-30131.	5.	STAP01_13G(B)_ol3_3	 60	26/10/2013 04:04:32	
61 / 1 . 	44.5528	0.2009	0.2616	14.0584	39.2197	0.2802	0.0487	0.0085	98.6307	-17388.	-34354.	-5.	STAP01_13G(B)_ol2_1	 61	26/10/2013 04:09:43	
62 / 1 . 	44.5493	0.2136	0.2691	14.0154	39.2657	0.2788	0.0462	0.0100	98.6482	-17070.	-34514.	-6.	STAP01_13G(B)_ol2_2	 62	26/10/2013 04:14:54	
63 / 1 . 	44.5519	0.2181	0.2576	13.7974	39.3834	0.2738	0.0582	0.0066	98.5470	-16539.	-34218.	-8.	STAP01_13G(B)_ol2_3	 63	26/10/2013 04:20:04	
64 / 1 . 	43.2613	0.2439	0.2019	15.5866	39.0405	0.2607	0.0388	0.0111	98.6449	-5311.	-32781.	-64.	STAP01_13G(B)_ol1_1	 64	26/10/2013 04:25:14	
65 / 1 . 	43.3517	0.2196	0.2068	15.6573	39.0838	0.2545	0.0350	0.0149	98.8236	-5171.	-32680.	-64.	STAP01_13G(B)_ol1_2	 65	26/10/2013 04:30:22	
66 / 1 . 	43.3757	0.2529	0.2168	15.4342	38.8740	0.2645	0.0330	0.0028	98.4539	-5041.	-32768.	-68.	STAP01_13G(B)_ol1_3	 66	26/10/2013 04:35:31	
