FileName :   MH2013_G(B)_points.qtiDat 
Signal(s) Used :  Mg Ka, Si Ka, Ti Ka, Cr Ka, Fe Ka, Al Ka, Ca Ka, Mn Ka, Ni Ka 
Spectromers Conditions :   Sp4 TAP,  Sp1 LTAP,  Sp2 PET,  Sp3 LLIF,  Sp5 LIF,  Sp4 TAP,  Sp2 PET,  Sp5 LIF,  Sp3 LLIF 
Full Spectromers Conditions :   Sp4 TAP(2d= 25.745,K= 0.00218),  Sp1 LTAP(2d= 25.745,K= 0.00218),  Sp2 PET(2d= 8.75,K= 0.000144),  Sp3 LLIF(2d= 4.0267,K= 0.000058),  Sp5 LIF(2d= 4.0267,K= 0.000058),  Sp4 TAP(2d= 25.745,K= 0.00218),  Sp2 PET(2d= 8.75,K= 0.000144),  Sp5 LIF(2d= 4.0267,K= 0.000058),  Sp3 LLIF(2d= 4.0267,K= 0.000058) 
Column Conditions :  Cond 1 : 15keV 20nA , Cond 2 : 15keV 60nA  
 	Cond 1 : Mg Ka, Si Ka, Ti Ka, Cr Ka, Fe Ka 
 	Cond 2 : Al Ka, Ca Ka, Mn Ka, Ni Ka 
Date :  4-Nov-2013 
User Name :  sx 
Setup Name :  lucy_ol_1nov2013.qtiSet 
DataSet Comment :  MH2013_G(B)_ol1 
Comment :   
Analysis Date :  03/11/2013 22:42:07 
Project Name :  Lucy Tweed 
Sample Name :  1 November 2013 
Pha Parameters :  	 
 		Bias	Gain	Dtime	Blin	Wind	Mode	 
  Sp4(Mg Ka)	1306	2697	3	2074	2433	Inte	 
  Sp1(Si Ka)	1301	2683	3	2008	2194	Inte	 
  Sp2(Ti Ka)	1298	891	3	890	2548	Inte	 
  Sp3(Cr Ka)	1819	362	3	560	816	Inte	 
  Sp5(Fe Ka)	1819	359	3	1007	399	Inte	 
  Sp4(Al Ka)	1306	2697	3	2074	2433	Inte	 
  Sp2(Ca Ka)	1298	891	3	890	2548	Inte	 
  Sp5(Mn Ka)	1819	359	3	1007	399	Inte	 
  Sp3(Ni Ka)	1819	362	3	560	816	Inte 
Peak Position :   Sp4 38519 (-500, 500),  Sp1 27734 (-500, 300),  Sp2 31420 (-350, 250),  Sp3 56855 (-250, 300),  Sp5 48105 (-250, 300),  Sp4 32470 (-500, 500),  Sp2 38381 (-300, 250),  Sp5 52217 (200, 1.0221),  Sp3 41162 (-250, 300) 
Current Sample Position :   X = -11884 Y = -33625 Z = -116 
Standard Name :   
 Mg On Olivine (St. Johns) 
 Si, Ca On Diopside 
 Ti On Rutile 
 Cr On Cr 
 Fe On Fayalite 
 Al On Cor 
 Mn On Mn 
 Ni On NiO 
Standard composition :   
 Olivine (St. Johns) = O  : 43.4%, Mg : 29.7%, Si : 19.1%, Mn : 0.1%, Fe : 7.4%, Ni : 0.3% 
 Diopside = O  : 44.5%, Mg : 11.2%, Si : 25.9%, Ca : 18.4% 
 Rutile = Ti : 59.95%, O  : 40.05% 
 Cr = Cr : 100.% 
 Fayalite = O  : 31.405%, Si : 13.783%, Fe : 54.812% 
 Cor = O  : 47.1%, Al : 52.9% 
 Mn = Mn : 100.% 
 NiO = Ni : 78.5839%, O  : 21.4161% 
Calibration file name :   
 Mg : Olivine (St. Johns)_Mg_Mg017.calDat 
 Si, Ca : Diopside_Si_Si_Ca003.calDat 
 Ti : Rutile_Ti236.calDat 
 Cr : Cr_Cr_Cr004.calDat 
 Fe : Fayalite_Fe_Fe002.calDat 
 Al : Cor_Al_Al018.calDat 
 Mn : Mn_Mn_Mn004.calDat 
 Ni : NiO_Ni_Ni002.calDat 
Beam Size :  1, 1 µm 

DataSet/Point	Mg	Si	Ti	Cr	Fe	Al	Ca	Mn	Ni	O	X	Y	Z	Comment	Point#	Date	
19 / 1 . 	0.7368	0.4663	0.0217	0.0271	0.5415	0.0038	0.0130	0.0210	0.0169		-3755.	-26379.	-92.	MH2013_G(B)_ol7	 19	04/11/2013 00:44:04	
20 / 1 . 	0.7351	0.4690	0.0218	0.0281	0.5376	0.0039	0.0129	0.0211	0.0172		-3771.	-26745.	-92.	MH2013_G(B)_ol7	 20	04/11/2013 00:50:54	
21 / 1 . 	0.7351	0.4687	0.0219	0.0280	0.5315	0.0039	0.0131	0.0209	0.0174		-3423.	-26576.	-92.	MH2013_G(B)_ol7	 21	04/11/2013 00:57:41	
22 / 1 . 	0.7504	0.4713	0.0221	0.0300	0.5073	0.0042	0.0131	0.0205	0.0193		-4794.	-21795.	-62.	MH2013_G(B)_ol8	 22	04/11/2013 01:04:27	
23 / 1 . 	0.7452	0.4695	0.0211	0.0288	0.4841	0.0042	0.0133	0.0205	0.0193		-4519.	-21509.	-61.	MH2013_G(B)_ol8	 23	04/11/2013 01:11:13	
24 / 1 . 	0.7430	0.4680	0.0222	0.0293	0.4980	0.0042	0.0132	0.0202	0.0191		-4214.	-21945.	-64.	MH2013_G(B)_ol8	 24	04/11/2013 01:17:59	
25 / 1 . 	0.7251	0.4668	0.0209	0.0270	0.5642	0.0039	0.0127	0.0214	0.0169		-12678.	-25018.	-65.	MH2013_G(B)_ol10	 25	04/11/2013 01:24:45	
26 / 1 . 	0.7240	0.4652	0.0214	0.0270	0.5622	0.0039	0.0127	0.0218	0.0168		-12358.	-24961.	-65.	MH2013_G(B)_ol10	 26	04/11/2013 01:31:32	
27 / 1 . 	0.7238	0.4658	0.0216	0.0273	0.5644	0.0039	0.0128	0.0214	0.0167		-12387.	-25158.	-65.	MH2013_G(B)_ol10	 27	04/11/2013 01:38:18	
28 / 1 . 	0.7754	0.4755	0.0219	0.0293	0.4145	0.0040	0.0130	0.0197	0.0206		-15397.	-26463.	-66.	MH2013_G(B)_ol11	 28	04/11/2013 01:45:05	
29 / 1 . 	0.7684	0.4737	0.0214	0.0294	0.4209	0.0040	0.0130	0.0198	0.0210		-15205.	-26540.	-66.	MH2013_G(B)_ol11	 29	04/11/2013 01:51:55	
30 / 1 . 	0.7707	0.4741	0.0221	0.0295	0.4215	0.0040	0.0131	0.0198	0.0212		-14973.	-26608.	-66.	MH2013_G(B)_ol11	 30	04/11/2013 01:58:43	
31 / 1 . 	0.7121	0.4651	0.0227	0.0265	0.6085	0.0038	0.0131	0.0219	0.0158		-8617.	-23556.	-62.	MH2013_G(B)_ol9	 31	04/11/2013 02:05:29	
32 / 1 . 	0.7134	0.4659	0.0224	0.0263	0.6104	0.0038	0.0131	0.0220	0.0159		-8930.	-23692.	-62.	MH2013_G(B)_ol9	 32	04/11/2013 02:12:16	
33 / 1 . 	0.7144	0.4642	0.0223	0.0270	0.6108	0.0038	0.0131	0.0222	0.0159		-8918.	-23355.	-60.	MH2013_G(B)_ol9	 33	04/11/2013 02:19:04	
34 / 1 . 	0.7392	0.4678	0.0222	0.0286	0.5256	0.0039	0.0132	0.0210	0.0177		-20620.	-28280.	-68.	MH2013_G(B)_ol12	 34	04/11/2013 02:25:52	
35 / 1 . 	0.7386	0.4705	0.0217	0.0270	0.5168	0.0038	0.0133	0.0201	0.0175		-20230.	-28075.	-68.	MH2013_G(B)_ol12	 35	04/11/2013 02:32:40	
36 / 1 . 	0.7381	0.4652	0.0207	0.0276	0.5140	0.0039	0.0131	0.0210	0.0173		-20317.	-28731.	-70.	MH2013_G(B)_ol12	 36	04/11/2013 02:39:24	
37 / 1 . 	0.7449	0.4695	0.0224	0.0281	0.5068	0.0039	0.0138	0.0206	0.0177		-22009.	-24866.	-46.	MH2013_G(B)_ol13	 37	04/11/2013 02:46:10	
38 / 1 . 	0.7416	0.4683	0.0212	0.0274	0.4997	0.0038	0.0140	0.0202	0.0177		-22267.	-24517.	-44.	MH2013_G(B)_ol13	 38	04/11/2013 02:52:59	
39 / 1 . 	0.7427	0.4689	0.0220	0.0283	0.5085	0.0040	0.0144	0.0208	0.0177		-22036.	-24646.	-47.	MH2013_G(B)_ol13	 39	04/11/2013 02:59:48	
40 / 1 . 	0.7205	0.4642	0.0217	0.0255	0.5819	0.0037	0.0128	0.0210	0.0157		-17889.	-22885.	-45.	MH2013_G(B)_ol14	 40	04/11/2013 03:06:34	
41 / 1 . 	0.7183	0.4648	0.0206	0.0263	0.5755	0.0038	0.0136	0.0215	0.0162		-17643.	-22708.	-45.	MH2013_G(B)_ol14	 41	04/11/2013 03:13:18	
42 / 1 . 	0.7205	0.4656	0.0218	0.0276	0.5804	0.0038	0.0133	0.0219	0.0161		-17349.	-23244.	-45.	MH2013_G(B)_ol14	 42	04/11/2013 03:20:05	
43 / 1 . 	0.7190	0.4656	0.0213	0.0261	0.5735	0.0038	0.0131	0.0220	0.0162		-14300.	-20683.	-38.	MH2013_G(B)_ol15	 43	04/11/2013 03:26:57	
44 / 1 . 	0.7219	0.4658	0.0226	0.0277	0.5915	0.0039	0.0132	0.0215	0.0165		-14068.	-20554.	-38.	MH2013_G(B)_ol15	 44	04/11/2013 03:33:43	
45 / 1 . 	0.7202	0.4663	0.0223	0.0276	0.5895	0.0039	0.0131	0.0218	0.0165		-13801.	-20834.	-38.	MH2013_G(B)_ol15	 45	04/11/2013 03:40:33	
46 / 1 . 	0.7480	0.4698	0.0219	0.0277	0.4905	0.0037	0.0135	0.0200	0.0173		-10983.	-18910.	-37.	MH2013_G(B)_ol16	 46	04/11/2013 03:47:20	
47 / 1 . 	0.7461	0.4703	0.0217	0.0271	0.4910	0.0038	0.0134	0.0207	0.0176		-11266.	-19306.	-37.	MH2013_G(B)_ol16	 47	04/11/2013 03:54:05	
48 / 1 . 	0.7472	0.4712	0.0212	0.0273	0.4932	0.0037	0.0135	0.0200	0.0168		-11230.	-19690.	-37.	MH2013_G(B)_ol16	 48	04/11/2013 04:00:52	
49 / 1 . 	0.7202	0.4629	0.0217	0.0259	0.5895	0.0038	0.0130	0.0220	0.0163		-7866.	-17781.	-34.	MH2013_G(B)_ol17	 49	04/11/2013 04:07:36	
50 / 1 . 	0.7224	0.4632	0.0218	0.0269	0.5975	0.0038	0.0130	0.0217	0.0164		-7573.	-17840.	-35.	MH2013_G(B)_ol17	 50	04/11/2013 04:14:23	
51 / 1 . 	0.7224	0.4662	0.0219	0.0265	0.5877	0.0038	0.0130	0.0225	0.0161		-7775.	-17972.	-36.	MH2013_G(B)_ol17	 51	04/11/2013 04:21:10	
52 / 1 . 	0.7262	0.4645	0.0216	0.0256	0.5852	0.0037	0.0129	0.0216	0.0166		-11281.	-15840.	-21.	MH2013_G(B)_ol18	 52	04/11/2013 04:28:00	
53 / 1 . 	0.7235	0.4658	0.0217	0.0270	0.5902	0.0038	0.0130	0.0215	0.0166		-11083.	-15885.	-20.	MH2013_G(B)_ol18	 53	04/11/2013 04:34:47	
54 / 1 . 	0.7153	0.4637	0.0204	0.0262	0.5789	0.0038	0.0130	0.0215	0.0166		-10868.	-16021.	-21.	MH2013_G(B)_ol18	 54	04/11/2013 04:41:38	
55 / 1 . 	0.7326	0.4669	0.0226	0.0272	0.5723	0.0037	0.0132	0.0216	0.0165		-16977.	-17532.	-19.	MH2013_G(B)_ol19	 55	04/11/2013 04:48:23	
56 / 1 . 	0.7250	0.4671	0.0218	0.0275	0.5658	0.0038	0.0133	0.0216	0.0164		-16903.	-17124.	-19.	MH2013_G(B)_ol19	 56	04/11/2013 04:55:10	
57 / 1 . 	0.7240	0.4660	0.0213	0.0260	0.5552	0.0038	0.0132	0.0219	0.0166		-16645.	-17412.	-19.	MH2013_G(B)_ol19	 57	04/11/2013 05:01:55	
