FileName :   STAP01_13G(B)_pts.qtiDat 
Signal(s) Used :  Mg Ka, Si Ka, P  Ka, Fe Ka, Ti Ka, Cr Ka, Al Ka, Ca Ka, Mn Ka, Ni Ka 
Spectromers Conditions :   Sp4 TAP,  Sp1 LTAP,  Sp3 LPET,  Sp5 LIF,  Sp2 PET,  Sp5 LIF,  Sp4 TAP,  Sp3 LPET,  Sp5 LIF,  Sp5 LIF 
Full Spectromers Conditions :   Sp4 TAP(2d= 25.745,K= 0.00218),  Sp1 LTAP(2d= 25.745,K= 0.00218),  Sp3 LPET(2d= 8.75,K= 0.000144),  Sp5 LIF(2d= 4.0267,K= 0.000058),  Sp2 PET(2d= 8.75,K= 0.000144),  Sp5 LIF(2d= 4.0267,K= 0.000058),  Sp4 TAP(2d= 25.745,K= 0.00218),  Sp3 LPET(2d= 8.75,K= 0.000144),  Sp5 LIF(2d= 4.0267,K= 0.000058),  Sp5 LIF(2d= 4.0267,K= 0.000058) 
Column Conditions :  Cond 1 : 15keV 20nA , Cond 2 : 15keV 60nA  
 	Cond 1 : Mg Ka, Si Ka, P  Ka, Fe Ka, Ti Ka, Cr Ka 
 	Cond 2 : Al Ka, Ca Ka, Mn Ka, Ni Ka 
Date :  11-Nov-2013 
User Name :  sx 
Setup Name :  lucy_ol_8nov2013.qtiSet 
DataSet Comment :  STAP01_13G(B)_ol10 
Comment :   
Analysis Date :  09/11/2013 13:53:17 
Project Name :  Lucy Tweed 
Sample Name :  8 Nov 2013 
Pha Parameters :  	 
 		Bias	Gain	Dtime	Blin	Wind	Mode	 
  Sp4(Mg Ka)	1310	2759	3	2074	2433	Inte	 
  Sp1(Si Ka)	1296	2612	3	2008	2194	Inte	 
  Sp3(P  Ka)	1827	815	3	560	791	Inte	 
  Sp5(Fe Ka)	1820	361	3	1007	399	Inte	 
  Sp2(Ti Ka)	1302	897	3	890	2548	Inte	 
  Sp5(Cr Ka)	1819	359	3	1007	399	Inte	 
  Sp4(Al Ka)	1310	2759	3	2074	2433	Inte	 
  Sp3(Ca Ka)	1827	815	3	560	791	Inte	 
  Sp5(Mn Ka)	1820	361	3	1007	399	Inte	 
  Sp5(Ni Ka)	1820	361	3	1007	399	Inte 
Peak Position :   Sp4 38514 (-500, 500),  Sp1 27742 (-500, 300),  Sp3 70305 (-700, 600),  Sp5 48082 (-250, 300),  Sp2 31427 (-350, 250),  Sp5 56882 (-250, 300),  Sp4 32471 (-500, 500),  Sp3 38386 (-300, 250),  Sp5 52202 (200, 1.0221),  Sp5 41163 (-250, 300) 
Current Sample Position :   X = 13489 Y = 27149 Z = 62 
Standard Name :   
 Mg On Olivine (St. Johns) 
 Si, Ca On Diopside 
 P  On Apatite 
 Fe On Fayalite 
 Ti On Rutile 
 Cr On Cr 
 Al On Cor 
 Mn On Mn 
 Ni On NiO 
Standard composition :   
 Olivine (St. Johns) = O  : 43.4%, Mg : 29.7%, Si : 19.1%, Mn : 0.1%, Fe : 7.4%, Ni : 0.3% 
 Diopside = O  : 44.5%, Mg : 11.2%, Si : 25.9%, Ca : 18.4% 
 Apatite = O  : 38.1%, F  : 3.4%, P  : 18.4%, Cl : 0.4%, Ca : 39.7% 
 Fayalite = O  : 31.405%, Si : 13.783%, Fe : 54.812% 
 Rutile = Ti : 59.95%, O  : 40.05% 
 Cr = Cr : 100.% 
 Cor = O  : 47.1%, Al : 52.9% 
 Mn = Mn : 100.% 
 NiO = Ni : 78.5839%, O  : 21.4161% 
Calibration file name :   
 Mg : Olivine (St. Johns)_Mg_Mg018.calDat 
 Si, Ca : Diopside_Si_Si_Ca_Ca021.calDat 
 P  : Apatite_P_P009.calDat 
 Fe : Fayalite_Fe258.calDat 
 Ti : Rutile_Ti_Ti031.calDat 
 Cr : Cr_Cr_Cr004.calDat 
 Al : Cor_Al_Al019.calDat 
 Mn : Mn_Mn266.calDat 
 Ni : NiO_Ni066.calDat 
Beam Size :  1, 1 µm 

DataSet/Point	MgO	SiO2	P2O5	FeO	TiO2	Cr2O3	Al2O3	CaO	MnO	NiO	Total	X	Y	Z	Comment	Distance (µ)	Point#	Date	
19 / 1 . 	43.8883	39.9298	0.0153	15.7317	0.0185	0.0506	0.0399	0.2845	0.2522	0.1789	100.3896	6351.	32178.	53.	STAP01_13G(B)_ol7	2881.83	 19	09/11/2013 12:19:22	
20 / 1 . 	44.3828	39.9819	0.0215	15.6922	0.0000	0.0083	0.0326	0.2793	0.2439	0.1988	100.8413	6351.	32022.	54.	STAP01_13G(B)_ol7	3031.72	 20	09/11/2013 12:27:52	
21 / 1 . 	44.2525	39.8934	0.0219	15.2471	0.0000	0.0383	0.0213	0.3023	0.2390	0.2009	100.2167	6528.	32056.	53.	STAP01_13G(B)_ol7	2955.58	 21	09/11/2013 12:36:24	
22 / 1 . 	45.4543	40.2951	0.0113	14.2741	0.0297	0.0200	0.0376	0.2474	0.2200	0.2527	100.8421	5234.	28977.	44.	STAP01_13G(B)_ol8	6270.38	 22	09/11/2013 12:44:55	
23 / 1 . 	45.4007	40.0602	0.0077	14.5107	0.0060	0.0525	0.0391	0.2597	0.2048	0.2637	100.8051	5234.	28667.	43.	STAP01_13G(B)_ol8	6565.93	 23	09/11/2013 12:53:29	
24 / 1 . 	45.0564	40.2683	0.0033	14.2668	0.0016	0.0182	0.0228	0.2472	0.2327	0.2492	100.3667	5269.	28410.	40.	STAP01_13G(B)_ol8	6802.07	 24	09/11/2013 13:02:01	
25 / 1 . 	46.3434	40.2752	0.0266	13.3304	0.0340	0.0553	0.0471	0.2957	0.1896	0.2554	100.8527	8936.	27693.	53.	STAP01_13G(B)_ol9	7460.05	 25	09/11/2013 13:10:32	
26 / 1 . 	45.7939	40.4060	0.0050	13.6380	0.0150	0.0308	0.0615	0.2904	0.2126	0.2262	100.6795	8936.	27367.	49.	STAP01_13G(B)_ol9	7777.17	 26	09/11/2013 13:19:05	
27 / 1 . 	46.0284	40.3486	0.0006	13.4897	0.0212	0.0656	0.0417	0.2751	0.1987	0.2374	100.7070	8676.	27367.	51.	STAP01_13G(B)_ol9	7722.28	 27	09/11/2013 13:27:36	
28 / 1 . 	46.1794	40.2691	0.0178	13.5496	0.0000	0.0548	0.0420	0.2630	0.2067	0.2249	100.8073	13232.	27260.	59.	STAP01_13G(B)_ol10	9784.97	 28	09/11/2013 13:36:10	
29 / 1 . 	46.2513	40.3394	0.0056	13.5164	0.0000	0.0696	0.0519	0.2678	0.1993	0.2244	100.9255	13232.	26998.	59.	STAP01_13G(B)_ol10	9991.95	 29	09/11/2013 13:44:44	
30 / 1 . 	45.8975	40.3393	0.0181	13.0389	0.0000	0.0471	0.0520	0.2753	0.1941	0.2405	100.1028	13489.	27149.	62.	STAP01_13G(B)_ol10	10032.2	 30	09/11/2013 13:53:17	
31 / 1 . 	45.4737	40.3362	0.0000	13.9194	0.0188	0.0295	0.0353	0.2591	0.2120	0.2073	100.4914	16746.	25650.	61.	STAP01_13G(B)_ol11	13342.51	 31	09/11/2013 14:01:51	
32 / 1 . 	45.3703	40.3582	0.0000	13.7273	0.0107	0.0000	0.0311	0.2635	0.1831	0.2161	100.1603	16759.	25423.	62.	STAP01_13G(B)_ol11	13510.78	 32	09/11/2013 14:10:23	
33 / 1 . 	45.7155	40.2418	0.0132	14.1228	0.0000	0.0546	0.0450	0.2714	0.2089	0.2185	100.8917	16795.	25183.	60.	STAP01_13G(B)_ol11	13706.17	 33	09/11/2013 14:18:58	
34 / 1 . 	45.9167	40.5337	0.0039	13.8374	0.0048	0.0492	0.0554	0.2611	0.2119	0.2136	101.0878	21154.	25183.	67.	STAP01_13G(B)_ol12	17052.01	 34	09/11/2013 14:27:33	
35 / 1 . 	45.8016	40.3966	0.0000	13.6043	0.0241	0.0290	0.0350	0.2848	0.2037	0.2292	100.6083	21241.	25089.	67.	STAP01_13G(B)_ol12	17177.17	 35	09/11/2013 14:36:04	
36 / 1 . 	45.7369	40.3189	0.0145	13.9026	0.0141	0.0209	0.0443	0.2672	0.2043	0.2144	100.7382	21348.	25026.	68.	STAP01_13G(B)_ol12	17300.95	 36	09/11/2013 14:44:35	
37 / 1 . 	43.4410	39.7378	0.0197	16.6010	0.0027	0.0306	0.0357	0.2874	0.2624	0.1666	100.5849	23516.	26154.	74.	STAP01_13G(B)_ol13	18558.11	 37	09/11/2013 14:53:14	
38 / 1 . 	43.4614	39.8818	0.0000	16.7254	0.0047	0.0208	0.0320	0.2748	0.2629	0.1789	100.8427	23516.	26067.	74.	STAP01_13G(B)_ol13	18599.46	 38	09/11/2013 15:01:48	
39 / 1 . 	43.4593	39.8197	0.0000	16.6128	0.0290	0.0452	0.0322	0.2840	0.2702	0.1485	100.7009	23089.	26067.	74.	STAP01_13G(B)_ol13	18225.33	 39	09/11/2013 15:10:23	
40 / 1 . 	46.2236	40.5778	0.0000	12.3542	0.0000	0.0503	0.0381	0.2610	0.1853	0.2607	99.9509	21084.	21956.	56.	STAP01_13G(B)_ol14	19031.81	 40	09/11/2013 15:18:57	
41 / 1 . 	47.1419	40.6362	0.0129	12.6606	0.0046	0.0606	0.0411	0.2689	0.1931	0.2583	101.2782	21084.	21767.	59.	STAP01_13G(B)_ol14	19161.25	 41	09/11/2013 15:27:23	
42 / 1 . 	46.8129	40.6803	0.0047	12.3344	0.0098	0.0645	0.0371	0.2646	0.1819	0.2540	100.6443	20994.	21493.	59.	STAP01_13G(B)_ol14	19286.05	 42	09/11/2013 15:35:53	
43 / 1 . 	46.6214	40.4962	0.0016	13.1715	0.0172	0.0633	0.0450	0.2630	0.2061	0.2086	101.0938	17196.	22248.	55.	STAP01_13G(B)_ol15	16175.07	 43	09/11/2013 15:44:25	
44 / 1 . 	46.3262	40.5369	0.0000	12.7767	0.0000	0.0488	0.0429	0.2801	0.2046	0.2144	100.4307	17196.	21942.	52.	STAP01_13G(B)_ol15	16416.29	 44	09/11/2013 15:53:00	
45 / 1 . 	46.2416	40.5595	0.0005	13.0322	0.0178	0.0539	0.0411	0.2629	0.1851	0.1978	100.5924	17017.	21942.	51.	STAP01_13G(B)_ol15	16307.59	 45	09/11/2013 16:01:34	
46 / 1 . 	43.1074	39.7064	0.0203	16.5189	0.0178	0.0317	0.0539	0.3017	0.2549	0.1497	100.1627	12690.	22753.	46.	STAP01_13G(B)_ol16	13379.76	 46	09/11/2013 16:10:02	
47 / 1 . 	43.4635	39.7089	0.0245	16.8006	0.0228	0.0122	0.0323	0.2850	0.2554	0.1552	100.7604	12690.	22987.	49.	STAP01_13G(B)_ol16	13166.95	 47	09/11/2013 16:18:29	
48 / 1 . 	43.3629	39.6383	0.0353	16.4621	0.0163	0.0348	0.0395	0.2999	0.2543	0.1360	100.2793	12690.	23604.	48.	STAP01_13G(B)_ol16	12609.44	 48	09/11/2013 16:27:01	
49 / 1 . 	45.6989	40.2265	0.0077	13.7995	0.0149	0.0077	0.0547	0.2734	0.2137	0.2196	100.5164	7969.	23747.	37.	STAP01_13G(B)_ol17	11222.5	 49	09/11/2013 16:35:30	
50 / 1 . 	45.4535	40.3311	0.0038	13.8920	0.0113	0.0255	0.0473	0.2682	0.2185	0.2249	100.4761	7875.	23582.	36.	STAP01_13G(B)_ol17	11380.88	 50	09/11/2013 16:44:01	
51 / 1 . 	46.0422	40.5090	0.0000	13.2960	0.0007	0.0452	0.0353	0.2753	0.1880	0.2247	100.6163	7875.	23007.	38.	STAP01_13G(B)_ol17	11954.82	 51	09/11/2013 16:52:31	
52 / 1 . 	45.5213	40.3129	0.0111	13.3365	0.0403	0.0691	0.0468	0.2790	0.2209	0.2526	100.0903	7806.	19818.	26.	STAP01_13G(B)_ol18	15136.4	 52	09/11/2013 17:01:02	
53 / 1 . 	45.6501	40.1694	0.0008	13.5487	0.0211	0.0283	0.0586	0.2949	0.1887	0.2615	100.2219	7653.	19576.	23.	STAP01_13G(B)_ol18	15372.63	 53	09/11/2013 17:09:33	
54 / 1 . 	45.8672	40.3917	0.0084	13.5110	0.0000	0.0161	0.0474	0.3034	0.2102	0.2578	100.6132	8086.	19576.	26.	STAP01_13G(B)_ol18	15392.32	 54	09/11/2013 17:18:00	
55 / 1 . 	45.2069	40.2615	0.0143	14.5085	0.0079	0.0133	0.0580	0.2819	0.2052	0.2335	100.7910	10906.	19576.	34.	STAP01_13G(B)_ol19	15812.7	 55	09/11/2013 17:26:39	
56 / 1 . 	45.5193	40.2574	0.0000	14.6963	0.0000	0.0000	0.0394	0.2835	0.2036	0.2345	101.2339	10906.	19786.	34.	STAP01_13G(B)_ol19	15608.73	 56	09/11/2013 17:35:15	
57 / 1 . 	45.3000	40.1731	0.0024	14.2855	0.0122	0.0137	0.0488	0.2821	0.2124	0.2261	100.5563	10906.	20066.	33.	STAP01_13G(B)_ol19	15337.01	 57	09/11/2013 17:43:53	
58 / 1 . 	45.4808	40.2965	0.0000	13.8566	0.0172	0.0499	0.0394	0.2803	0.2041	0.2564	100.4812	13334.	19532.	40.	STAP01_13G(B)_ol20	16596.16	 58	09/11/2013 17:52:24	
59 / 1 . 	45.7111	40.2526	0.0320	13.8191	0.0270	0.0129	0.0532	0.2633	0.1960	0.2293	100.5964	13320.	19377.	40.	STAP01_13G(B)_ol20	16735.02	 59	09/11/2013 18:00:51	
60 / 1 . 	45.4610	40.2758	0.0000	13.9306	0.0249	0.0000	0.0389	0.2625	0.1957	0.2489	100.4384	13148.	19228.	36.	STAP01_13G(B)_ol20	16811.76	 60	09/11/2013 18:09:22	
61 / 1 . 	43.2628	39.6387	0.0000	16.8702	0.0000	0.0119	0.0477	0.2603	0.2567	0.1655	100.5138	16460.	18661.	40.	STAP01_13G(B)_ol21	18744.14	 61	09/11/2013 18:17:57	
62 / 1 . 	43.0757	39.6092	0.0000	17.0472	0.0050	0.0123	0.0377	0.2538	0.2730	0.1811	100.4951	16528.	18516.	41.	STAP01_13G(B)_ol21	18903.79	 62	09/11/2013 18:26:30	
63 / 1 . 	43.2567	39.8180	0.0032	16.8913	0.0087	0.0141	0.0355	0.2673	0.2741	0.2049	100.7738	16506.	18255.	40.	STAP01_13G(B)_ol21	19120.25	 63	09/11/2013 18:35:05	
64 / 1 . 	44.7447	40.1425	0.0000	14.6428	0.0156	0.0190	0.0577	0.2748	0.2340	0.2295	100.3606	19453.	18750.	44.	STAP01_13G(B)_ol22	20322.91	 64	09/11/2013 18:43:32	
65 / 1 . 	44.8618	40.2270	0.0072	14.6910	0.0000	0.0241	0.0309	0.2816	0.2125	0.2160	100.5522	19453.	18511.	45.	STAP01_13G(B)_ol22	20513.83	 65	09/11/2013 18:52:08	
66 / 1 . 	44.7085	40.1099	0.0000	14.7314	0.0039	0.0000	0.0419	0.2947	0.2223	0.2273	100.3398	19373.	18196.	43.	STAP01_13G(B)_ol22	20719.76	 66	09/11/2013 19:00:44	
