FileName :   BLA2013_01G(B)_pts.qtiDat 
Signal(s) Used :  Mg Ka, Si Ka, P  Ka, Fe Ka, Ti Ka, Cr Ka, Al Ka, Ca Ka, Mn Ka, Ni Ka 
Spectromers Conditions :   Sp4 TAP,  Sp1 LTAP,  Sp3 LPET,  Sp5 LIF,  Sp2 PET,  Sp5 LIF,  Sp4 TAP,  Sp3 LPET,  Sp5 LIF,  Sp5 LIF 
Full Spectromers Conditions :   Sp4 TAP(2d= 25.745,K= 0.00218),  Sp1 LTAP(2d= 25.745,K= 0.00218),  Sp3 LPET(2d= 8.75,K= 0.000144),  Sp5 LIF(2d= 4.0267,K= 0.000058),  Sp2 PET(2d= 8.75,K= 0.000144),  Sp5 LIF(2d= 4.0267,K= 0.000058),  Sp4 TAP(2d= 25.745,K= 0.00218),  Sp3 LPET(2d= 8.75,K= 0.000144),  Sp5 LIF(2d= 4.0267,K= 0.000058),  Sp5 LIF(2d= 4.0267,K= 0.000058) 
Column Conditions :  Cond 1 : 15keV 20nA , Cond 2 : 15keV 60nA  
 	Cond 1 : Mg Ka, Si Ka, P  Ka, Fe Ka, Ti Ka, Cr Ka 
 	Cond 2 : Al Ka, Ca Ka, Mn Ka, Ni Ka 
Date :  11-Nov-2013 
User Name :  sx 
Setup Name :  lucy_ol_8nov2013.qtiSet 
DataSet Comment :  BLA2013_01G(B)_ol1 
Comment :   
Analysis Date :  09/11/2013 19:09:29 
Project Name :  Lucy Tweed 
Sample Name :  8 Nov 2013 
Pha Parameters :  	 
 		Bias	Gain	Dtime	Blin	Wind	Mode	 
  Sp4(Mg Ka)	1310	2759	3	2074	2433	Inte	 
  Sp1(Si Ka)	1296	2612	3	2008	2194	Inte	 
  Sp3(P  Ka)	1827	815	3	560	791	Inte	 
  Sp5(Fe Ka)	1820	361	3	1007	399	Inte	 
  Sp2(Ti Ka)	1302	897	3	890	2548	Inte	 
  Sp5(Cr Ka)	1819	359	3	1007	399	Inte	 
  Sp4(Al Ka)	1310	2759	3	2074	2433	Inte	 
  Sp3(Ca Ka)	1827	815	3	560	791	Inte	 
  Sp5(Mn Ka)	1820	361	3	1007	399	Inte	 
  Sp5(Ni Ka)	1820	361	3	1007	399	Inte 
Peak Position :   Sp4 38514 (-500, 500),  Sp1 27742 (-500, 300),  Sp3 70305 (-700, 600),  Sp5 48082 (-250, 300),  Sp2 31427 (-350, 250),  Sp5 56882 (-250, 300),  Sp4 32471 (-500, 500),  Sp3 38386 (-300, 250),  Sp5 52202 (200, 1.0221),  Sp5 41163 (-250, 300) 
Current Sample Position :   X = -13276 Y = 7118 Z = 16 
Standard Name :   
 Mg On Olivine (St. Johns) 
 Si, Ca On Diopside 
 P  On Apatite 
 Fe On Fayalite 
 Ti On Rutile 
 Cr On Cr 
 Al On Cor 
 Mn On Mn 
 Ni On NiO 
Standard composition :   
 Olivine (St. Johns) = O  : 43.4%, Mg : 29.7%, Si : 19.1%, Mn : 0.1%, Fe : 7.4%, Ni : 0.3% 
 Diopside = O  : 44.5%, Mg : 11.2%, Si : 25.9%, Ca : 18.4% 
 Apatite = O  : 38.1%, F  : 3.4%, P  : 18.4%, Cl : 0.4%, Ca : 39.7% 
 Fayalite = O  : 31.405%, Si : 13.783%, Fe : 54.812% 
 Rutile = Ti : 59.95%, O  : 40.05% 
 Cr = Cr : 100.% 
 Cor = O  : 47.1%, Al : 52.9% 
 Mn = Mn : 100.% 
 NiO = Ni : 78.5839%, O  : 21.4161% 
Calibration file name :   
 Mg : Olivine (St. Johns)_Mg_Mg018.calDat 
 Si, Ca : Diopside_Si_Si_Ca_Ca021.calDat 
 P  : Apatite_P_P009.calDat 
 Fe : Fayalite_Fe258.calDat 
 Ti : Rutile_Ti_Ti031.calDat 
 Cr : Cr_Cr_Cr004.calDat 
 Al : Cor_Al_Al019.calDat 
 Mn : Mn_Mn266.calDat 
 Ni : NiO_Ni066.calDat 
Beam Size :  1, 1 µm 

DataSet/Point	Mg	Si	P	Fe	Ti	Cr	Al	Ca	Mn	Ni	O	X	Y	Z	Comment	Distance (µ)	Point#	Date	
19 / 1 . 	0.6299	0.4338	0.0102	0.5646	0.0256	0.0425	0.0138	0.0184	0.0250	0.0248		-12967.	3463.	-6.	BLA2013_01G(B)_ol7	3668.1	 19	09/11/2013 21:42:00	
20 / 1 . 	0.6283	0.4329	0.0100	0.5723	0.0260	0.0429	0.0133	0.0185	0.0247	0.0247		-13216.	3405.	-1.	BLA2013_01G(B)_ol7	3713.52	 20	09/11/2013 21:50:35	
21 / 1 . 	0.6255	0.4336	0.0103	0.5696	0.0260	0.0450	0.0134	0.0189	0.0256	0.0249		-13216.	3243.	-1.	BLA2013_01G(B)_ol7	3875.5	 21	09/11/2013 21:59:07	
22 / 1 . 	0.6666	0.4415	0.0105	0.4737	0.0260	0.0434	0.0136	0.0189	0.0239	0.0261		-15677.	3174.	22.	BLA2013_01G(B)_ol8	4617.36	 22	09/11/2013 22:07:39	
23 / 1 . 	0.6638	0.4410	0.0109	0.4704	0.0254	0.0458	0.0128	0.0191	0.0239	0.0260		-15676.	3058.	22.	BLA2013_01G(B)_ol8	4716.32	 23	09/11/2013 22:16:10	
24 / 1 . 	0.6648	0.4405	0.0101	0.4600	0.0245	0.0443	0.0134	0.0192	0.0237	0.0263		-15507.	3148.	20.	BLA2013_01G(B)_ol8	4553.93	 24	09/11/2013 22:24:46	
25 / 1 . 	0.6544	0.4391	0.0103	0.4850	0.0250	0.0445	0.0133	0.0187	0.0238	0.0264		-18769.	3148.	54.	BLA2013_01G(B)_ol9	6777.57	 25	09/11/2013 22:33:12	
26 / 1 . 	0.6566	0.4400	0.0098	0.4891	0.0255	0.0446	0.0134	0.0191	0.0242	0.0264		-18832.	3111.	54.	BLA2013_01G(B)_ol9	6850.3	 26	09/11/2013 22:41:38	
27 / 1 . 	0.6559	0.4400	0.0100	0.5011	0.0264	0.0463	0.0132	0.0191	0.0246	0.0260		-18550.	3043.	51.	BLA2013_01G(B)_ol9	6664.98	 27	09/11/2013 22:50:09	
28 / 1 . 	0.6399	0.4366	0.0097	0.5165	0.0247	0.0412	0.0129	0.0175	0.0249	0.0242		-21794.	3041.	85.	BLA2013_01G(B)_ol10	9443.68	 28	09/11/2013 22:58:35	
29 / 1 . 	0.6486	0.4375	0.0110	0.5295	0.0263	0.0434	0.0128	0.0184	0.0250	0.0246		-21706.	3222.	85.	BLA2013_01G(B)_ol10	9287.01	 29	09/11/2013 23:07:01	
30 / 1 . 	0.6479	0.4371	0.0097	0.5156	0.0249	0.0422	0.0130	0.0181	0.0247	0.0246		-21607.	3329.	85.	BLA2013_01G(B)_ol10	9152.42	 30	09/11/2013 23:15:27	
31 / 1 . 	0.6651	0.4410	0.0101	0.4688	0.0254	0.0427	0.0135	0.0185	0.0240	0.0266		-22504.	-202.	75.	BLA2013_01G(B)_ol11	11778.87	 31	09/11/2013 23:23:58	
32 / 1 . 	0.6636	0.4414	0.0106	0.4743	0.0252	0.0467	0.0134	0.0185	0.0238	0.0262		-22573.	-236.	75.	BLA2013_01G(B)_ol11	11854.07	 32	09/11/2013 23:32:28	
33 / 1 . 	0.6658	0.4397	0.0105	0.4705	0.0261	0.0463	0.0132	0.0186	0.0241	0.0266		-22776.	-214.	77.	BLA2013_01G(B)_ol11	12000.5	 33	09/11/2013 23:40:54	
34 / 1 . 	0.6201	0.4337	0.0103	0.5941	0.0260	0.0421	0.0127	0.0149	0.0255	0.0240		-19174.	-214.	41.	BLA2013_01G(B)_ol12	9409.85	 34	09/11/2013 23:49:31	
35 / 1 . 	0.6141	0.4321	0.0100	0.6044	0.0248	0.0369	0.0130	0.0152	0.0261	0.0244		-19174.	-52.	41.	BLA2013_01G(B)_ol12	9284.18	 35	09/11/2013 23:58:01	
36 / 1 . 	0.6125	0.4312	0.0098	0.5948	0.0248	0.0423	0.0131	0.0150	0.0260	0.0243		-19028.	-52.	42.	BLA2013_01G(B)_ol12	9192.12	 36	10/11/2013 00:06:30	
37 / 1 . 	0.6646	0.4402	0.0102	0.4662	0.0254	0.0432	0.0133	0.0194	0.0233	0.0258		-15884.	-18.	8.	BLA2013_01G(B)_ol13	7597.65	 37	10/11/2013 00:15:00	
38 / 1 . 	0.6646	0.4416	0.0101	0.4572	0.0243	0.0464	0.0132	0.0196	0.0239	0.0260		-15705.	98.	6.	BLA2013_01G(B)_ol13	7428.36	 38	10/11/2013 00:23:31	
39 / 1 . 	0.6673	0.4415	0.0097	0.4519	0.0244	0.0449	0.0133	0.0191	0.0234	0.0261		-15788.	-258.	6.	BLA2013_01G(B)_ol13	7792.02	 39	10/11/2013 00:31:57	
40 / 1 . 	0.5971	0.4270	0.0110	0.6470	0.0257	0.0384	0.0128	0.0158	0.0264	0.0241		-13349.	-76.	-19.	BLA2013_01G(B)_ol14	7194.46	 40	10/11/2013 00:40:29	
41 / 1 . 	0.5908	0.4268	0.0097	0.6519	0.0247	0.0376	0.0133	0.0152	0.0258	0.0241		-13286.	115.	-16.	BLA2013_01G(B)_ol14	7003.08	 41	10/11/2013 00:49:03	
42 / 1 . 	0.5907	0.4287	0.0110	0.6579	0.0257	0.0408	0.0127	0.0150	0.0258	0.0238		-13200.	188.	-18.	BLA2013_01G(B)_ol14	6930.5	 42	10/11/2013 00:57:31	
43 / 1 . 	0.6313	0.4365	0.0101	0.5504	0.0248	0.0417	0.0124	0.0153	0.0254	0.0243		-8283.	794.	-70.	BLA2013_01G(B)_ol16	8057.94	 43	10/11/2013 01:06:01	
44 / 1 . 	0.6275	0.4358	0.0102	0.5592	0.0247	0.0417	0.0120	0.0149	0.0249	0.0241		-8237.	908.	-70.	BLA2013_01G(B)_ol16	7997.69	 44	10/11/2013 01:14:27	
45 / 1 . 	0.6288	0.4374	0.0101	0.5629	0.0250	0.0417	0.0126	0.0144	0.0256	0.0248		-8185.	989.	-72.	BLA2013_01G(B)_ol16	7968.1	 45	10/11/2013 01:22:59	
46 / 1 . 	0.6633	0.4435	0.0102	0.4750	0.0258	0.0471	0.0131	0.0193	0.0239	0.0266		-4765.	965.	-107.	BLA2013_01G(B)_ol17	10502.94	 46	10/11/2013 01:31:29	
47 / 1 . 	0.6651	0.4417	0.0095	0.4639	0.0247	0.0458	0.0132	0.0191	0.0242	0.0268		-4765.	824.	-106.	BLA2013_01G(B)_ol17	10586.14	 47	10/11/2013 01:39:56	
48 / 1 . 	0.6628	0.4424	0.0108	0.4734	0.0256	0.0447	0.0132	0.0192	0.0242	0.0270		-4765.	1115.	-107.	BLA2013_01G(B)_ol17	10415.77	 48	10/11/2013 01:48:26	
49 / 1 . 	0.6621	0.4412	0.0104	0.4739	0.0255	0.0416	0.0125	0.0189	0.0242	0.0252		-7963.	-3483.	-97.	BLA2013_01G(B)_ol18	11858.41	 49	10/11/2013 01:56:57	
50 / 1 . 	0.6639	0.4418	0.0095	0.4748	0.0244	0.0416	0.0128	0.0173	0.0245	0.0250		-7973.	-3714.	-97.	BLA2013_01G(B)_ol18	12060.96	 50	10/11/2013 02:05:31	
51 / 1 . 	0.6621	0.4414	0.0094	0.4695	0.0254	0.0433	0.0126	0.0183	0.0238	0.0249		-8064.	-3714.	-96.	BLA2013_01G(B)_ol18	12021.22	 51	10/11/2013 02:14:00	
52 / 1 . 	0.6683	0.4417	0.0103	0.4559	0.0260	0.0482	0.0138	0.0192	0.0235	0.0272		-11768.	-3558.	-55.	BLA2013_01G(B)_ol19	10782.21	 52	10/11/2013 02:22:30	
53 / 1 . 	0.6718	0.4421	0.0100	0.4538	0.0251	0.0477	0.0134	0.0189	0.0235	0.0274		-11768.	-3661.	-55.	BLA2013_01G(B)_ol19	10884.21	 53	10/11/2013 02:31:00	
54 / 1 . 	0.6693	0.4430	0.0098	0.4633	0.0255	0.0454	0.0134	0.0190	0.0236	0.0267		-11657.	-3654.	-57.	BLA2013_01G(B)_ol19	10893.23	 54	10/11/2013 02:39:30	
55 / 1 . 	0.6535	0.4411	0.0100	0.4926	0.0241	0.0431	0.0126	0.0175	0.0244	0.0252		-16294.	-4349.	-11.	BLA2013_01G(B)_ol20	11857.54	 55	10/11/2013 02:48:02	
56 / 1 . 	0.6528	0.4390	0.0104	0.4974	0.0254	0.0402	0.0128	0.0170	0.0247	0.0250		-16294.	-4254.	-10.	BLA2013_01G(B)_ol20	11765.69	 56	10/11/2013 02:56:30	
57 / 1 . 	0.6544	0.4393	0.0103	0.5037	0.0250	0.0420	0.0128	0.0171	0.0253	0.0247		-16327.	-4150.	-9.	BLA2013_01G(B)_ol20	11673.78	 57	10/11/2013 03:05:00	
58 / 1 . 	0.6347	0.4350	0.0107	0.5530	0.0244	0.0419	0.0126	0.0169	0.0252	0.0241		-19556.	-4392.	22.	BLA2013_01G(B)_ol21	13111.77	 58	10/11/2013 03:13:30	
59 / 1 . 	0.6289	0.4350	0.0097	0.5646	0.0252	0.0423	0.0134	0.0162	0.0250	0.0242		-19455.	-4399.	24.	BLA2013_01G(B)_ol21	13069.87	 59	10/11/2013 03:22:02	
60 / 1 . 	0.6370	0.4349	0.0106	0.5483	0.0263	0.0424	0.0127	0.0166	0.0254	0.0244		-19455.	-4320.	24.	BLA2013_01G(B)_ol21	13000.31	 60	10/11/2013 03:30:33	
