FileName :   BLA2013_01G(B)_pts.qtiDat 
Signal(s) Used :  Mg Ka, Si Ka, P  Ka, Fe Ka, Ti Ka, Cr Ka, Al Ka, Ca Ka, Mn Ka, Ni Ka 
Spectromers Conditions :   Sp4 TAP,  Sp1 LTAP,  Sp3 LPET,  Sp5 LIF,  Sp2 PET,  Sp5 LIF,  Sp4 TAP,  Sp3 LPET,  Sp5 LIF,  Sp5 LIF 
Full Spectromers Conditions :   Sp4 TAP(2d= 25.745,K= 0.00218),  Sp1 LTAP(2d= 25.745,K= 0.00218),  Sp3 LPET(2d= 8.75,K= 0.000144),  Sp5 LIF(2d= 4.0267,K= 0.000058),  Sp2 PET(2d= 8.75,K= 0.000144),  Sp5 LIF(2d= 4.0267,K= 0.000058),  Sp4 TAP(2d= 25.745,K= 0.00218),  Sp3 LPET(2d= 8.75,K= 0.000144),  Sp5 LIF(2d= 4.0267,K= 0.000058),  Sp5 LIF(2d= 4.0267,K= 0.000058) 
Column Conditions :  Cond 1 : 15keV 20nA , Cond 2 : 15keV 60nA  
 	Cond 1 : Mg Ka, Si Ka, P  Ka, Fe Ka, Ti Ka, Cr Ka 
 	Cond 2 : Al Ka, Ca Ka, Mn Ka, Ni Ka 
Date :  11-Nov-2013 
User Name :  sx 
Setup Name :  lucy_ol_8nov2013.qtiSet 
DataSet Comment :  BLA2013_01G(B)_ol1 
Comment :   
Analysis Date :  09/11/2013 19:09:29 
Project Name :  Lucy Tweed 
Sample Name :  8 Nov 2013 
Pha Parameters :  	 
 		Bias	Gain	Dtime	Blin	Wind	Mode	 
  Sp4(Mg Ka)	1310	2759	3	2074	2433	Inte	 
  Sp1(Si Ka)	1296	2612	3	2008	2194	Inte	 
  Sp3(P  Ka)	1827	815	3	560	791	Inte	 
  Sp5(Fe Ka)	1820	361	3	1007	399	Inte	 
  Sp2(Ti Ka)	1302	897	3	890	2548	Inte	 
  Sp5(Cr Ka)	1819	359	3	1007	399	Inte	 
  Sp4(Al Ka)	1310	2759	3	2074	2433	Inte	 
  Sp3(Ca Ka)	1827	815	3	560	791	Inte	 
  Sp5(Mn Ka)	1820	361	3	1007	399	Inte	 
  Sp5(Ni Ka)	1820	361	3	1007	399	Inte 
Peak Position :   Sp4 38514 (-500, 500),  Sp1 27742 (-500, 300),  Sp3 70305 (-700, 600),  Sp5 48082 (-250, 300),  Sp2 31427 (-350, 250),  Sp5 56882 (-250, 300),  Sp4 32471 (-500, 500),  Sp3 38386 (-300, 250),  Sp5 52202 (200, 1.0221),  Sp5 41163 (-250, 300) 
Current Sample Position :   X = -13276 Y = 7118 Z = 16 
Standard Name :   
 Mg On Olivine (St. Johns) 
 Si, Ca On Diopside 
 P  On Apatite 
 Fe On Fayalite 
 Ti On Rutile 
 Cr On Cr 
 Al On Cor 
 Mn On Mn 
 Ni On NiO 
Standard composition :   
 Olivine (St. Johns) = O  : 43.4%, Mg : 29.7%, Si : 19.1%, Mn : 0.1%, Fe : 7.4%, Ni : 0.3% 
 Diopside = O  : 44.5%, Mg : 11.2%, Si : 25.9%, Ca : 18.4% 
 Apatite = O  : 38.1%, F  : 3.4%, P  : 18.4%, Cl : 0.4%, Ca : 39.7% 
 Fayalite = O  : 31.405%, Si : 13.783%, Fe : 54.812% 
 Rutile = Ti : 59.95%, O  : 40.05% 
 Cr = Cr : 100.% 
 Cor = O  : 47.1%, Al : 52.9% 
 Mn = Mn : 100.% 
 NiO = Ni : 78.5839%, O  : 21.4161% 
Calibration file name :   
 Mg : Olivine (St. Johns)_Mg_Mg018.calDat 
 Si, Ca : Diopside_Si_Si_Ca_Ca021.calDat 
 P  : Apatite_P_P009.calDat 
 Fe : Fayalite_Fe258.calDat 
 Ti : Rutile_Ti_Ti031.calDat 
 Cr : Cr_Cr_Cr004.calDat 
 Al : Cor_Al_Al019.calDat 
 Mn : Mn_Mn266.calDat 
 Ni : NiO_Ni066.calDat 
Beam Size :  1, 1 µm 

DataSet/Point	Mg	Si	P	Fe	Ti	Cr	Al	Ca	Mn	Ni	O	Total	X	Y	Z	Comment	Distance (µ)	Point#	Date	
18 / 1 . 	28.3329	19.1069	0.0020	9.2975	0.0000	0.0414	0.0370	0.2135	0.1399	0.2426	43.3278	100.7414	-10610.	3952.	-27.	BLA2013_01G(B)_ol6	4139.2	 18	09/11/2013 21:33:27	
19 / 1 . 	26.4559	18.7133	0.0061	12.2424	0.0031	0.0226	0.0445	0.2110	0.1892	0.1725	42.4910	100.5517	-12967.	3463.	-6.	BLA2013_01G(B)_ol7	3668.1	 19	09/11/2013 21:42:00	
20 / 1 . 	26.3864	18.6717	0.0000	12.4741	0.0109	0.0000	0.0358	0.2080	0.1763	0.1706	42.4371	100.5708	-13216.	3405.	-1.	BLA2013_01G(B)_ol7	3713.52	 20	09/11/2013 21:50:35	
21 / 1 . 	26.2504	18.6984	0.0056	12.3637	0.0000	0.0547	0.0465	0.2101	0.1710	0.1575	42.3647	100.3225	-13216.	3243.	-1.	BLA2013_01G(B)_ol7	3875.5	 21	09/11/2013 21:59:07	
22 / 1 . 	28.0900	19.0540	0.0013	9.7154	0.0031	0.0481	0.0421	0.2186	0.1334	0.2161	43.2332	100.7554	-15677.	3174.	22.	BLA2013_01G(B)_ol8	4617.36	 22	09/11/2013 22:07:39	
23 / 1 . 	27.9646	19.0311	0.0030	9.6025	0.0140	0.0345	0.0336	0.2264	0.1226	0.2177	43.0880	100.3380	-15676.	3058.	22.	BLA2013_01G(B)_ol8	4716.32	 23	09/11/2013 22:16:10	
24 / 1 . 	28.0702	19.0290	0.0028	9.4985	0.0035	0.0566	0.0359	0.2243	0.1383	0.2208	43.1350	100.4149	-15507.	3148.	20.	BLA2013_01G(B)_ol8	4553.93	 24	09/11/2013 22:24:46	
25 / 1 . 	27.6076	18.9707	0.0032	10.1996	0.0000	0.0339	0.0367	0.2149	0.1473	0.2290	42.9498	100.3927	-18769.	3148.	54.	BLA2013_01G(B)_ol9	6777.57	 25	09/11/2013 22:33:12	
26 / 1 . 	27.6484	18.9878	0.0003	10.1432	0.0175	0.0625	0.0374	0.2231	0.1374	0.2249	43.0056	100.4881	-18832.	3111.	54.	BLA2013_01G(B)_ol9	6850.3	 26	09/11/2013 22:41:38	
27 / 1 . 	27.5975	18.9790	0.0001	10.4221	0.0096	0.0470	0.0332	0.2235	0.1413	0.2146	43.0241	100.6921	-18550.	3043.	51.	BLA2013_01G(B)_ol9	6664.98	 27	09/11/2013 22:50:09	
28 / 1 . 	26.9621	18.8571	0.0073	11.0622	0.0051	0.0019	0.0260	0.1809	0.1602	0.1506	42.6004	100.0137	-21794.	3041.	85.	BLA2013_01G(B)_ol10	9443.68	 28	09/11/2013 22:58:35	
29 / 1 . 	27.2706	18.8692	0.0067	11.1966	0.0000	0.0170	0.0196	0.1956	0.1563	0.1652	42.8565	100.7533	-21706.	3222.	85.	BLA2013_01G(B)_ol10	9287.01	 29	09/11/2013 23:07:01	
30 / 1 . 	27.3160	18.8837	0.0035	11.0595	0.0082	0.0222	0.0304	0.1932	0.1602	0.1723	42.8843	100.7336	-21607.	3329.	85.	BLA2013_01G(B)_ol10	9152.42	 30	09/11/2013 23:15:27	
31 / 1 . 	28.0088	19.0207	0.0021	9.4980	0.0062	0.0536	0.0389	0.2034	0.1429	0.2259	43.0814	100.2818	-22504.	-202.	75.	BLA2013_01G(B)_ol11	11778.87	 31	09/11/2013 23:23:58	
32 / 1 . 	27.9425	19.0403	0.0124	9.6571	0.0135	0.0602	0.0508	0.2067	0.1248	0.2260	43.1337	100.4681	-22573.	-236.	75.	BLA2013_01G(B)_ol11	11854.07	 32	09/11/2013 23:32:28	
33 / 1 . 	28.0578	18.9742	0.0023	9.6029	0.0089	0.0329	0.0357	0.2117	0.1372	0.2292	43.0831	100.3760	-22776.	-214.	77.	BLA2013_01G(B)_ol11	12000.5	 33	09/11/2013 23:40:54	
34 / 1 . 	26.0043	18.7000	0.0042	13.0237	0.0102	0.0123	0.0294	0.1219	0.1848	0.1478	42.3430	100.5816	-19174.	-214.	41.	BLA2013_01G(B)_ol12	9409.85	 34	09/11/2013 23:49:31	
35 / 1 . 	25.8139	18.6620	0.0065	13.6094	0.0118	0.0116	0.0138	0.1196	0.1935	0.1500	42.3342	100.9263	-19174.	-52.	41.	BLA2013_01G(B)_ol12	9284.18	 35	09/11/2013 23:58:01	
36 / 1 . 	25.7442	18.6230	0.0046	13.3024	0.0000	0.0051	0.0247	0.1201	0.2074	0.1528	42.1562	100.3405	-19028.	-52.	42.	BLA2013_01G(B)_ol12	9192.12	 36	10/11/2013 00:06:30	
37 / 1 . 	28.0077	18.9968	0.0058	9.4947	0.0026	0.0286	0.0464	0.2299	0.1268	0.2154	43.0531	100.2076	-15884.	-18.	8.	BLA2013_01G(B)_ol13	7597.65	 37	10/11/2013 00:15:00	
38 / 1 . 	28.0613	19.0804	0.0011	9.4273	0.0077	0.0428	0.0454	0.2329	0.1318	0.2199	43.1714	100.4220	-15705.	98.	6.	BLA2013_01G(B)_ol13	7428.36	 38	10/11/2013 00:23:31	
39 / 1 . 	28.1817	19.0741	0.0013	9.2677	0.0117	0.0672	0.0412	0.2279	0.1345	0.2157	43.2057	100.4286	-15788.	-258.	6.	BLA2013_01G(B)_ol13	7792.02	 39	10/11/2013 00:31:57	
40 / 1 . 	24.9981	18.4137	0.0033	14.6027	0.0000	0.0019	0.0253	0.1301	0.1919	0.1284	41.7900	100.2855	-13349.	-76.	-19.	BLA2013_01G(B)_ol14	7194.46	 40	10/11/2013 00:40:29	
41 / 1 . 	24.7838	18.4276	0.0000	14.9514	0.0117	0.0117	0.0286	0.1269	0.1938	0.1369	41.7770	100.4493	-13286.	115.	-16.	BLA2013_01G(B)_ol14	7003.08	 41	10/11/2013 00:49:03	
42 / 1 . 	24.6995	18.4820	0.0014	14.8433	0.0058	0.0000	0.0263	0.1166	0.2054	0.1360	41.7401	100.2565	-13200.	188.	-18.	BLA2013_01G(B)_ol14	6930.5	 42	10/11/2013 00:57:31	
43 / 1 . 	26.5819	18.8546	0.0000	12.0343	0.0000	0.0000	0.0201	0.1269	0.1851	0.1505	42.5857	100.5390	-8283.	794.	-70.	BLA2013_01G(B)_ol16	8057.94	 43	10/11/2013 01:06:01	
44 / 1 . 	26.4146	18.8241	0.0065	12.2994	0.0045	0.0065	0.0195	0.1143	0.1785	0.1513	42.5307	100.5499	-8237.	908.	-70.	BLA2013_01G(B)_ol16	7997.69	 44	10/11/2013 01:14:27	
45 / 1 . 	26.4671	18.8935	0.0056	12.3801	0.0000	0.0042	0.0236	0.1025	0.1785	0.1524	42.6583	100.8658	-8185.	989.	-72.	BLA2013_01G(B)_ol16	7968.1	 45	10/11/2013 01:22:59	
46 / 1 . 	27.9250	19.1343	0.0049	9.6837	0.0000	0.0416	0.0325	0.2246	0.1534	0.2233	43.2077	100.6311	-4765.	965.	-107.	BLA2013_01G(B)_ol17	10502.94	 46	10/11/2013 01:31:29	
47 / 1 . 	28.0792	19.0817	0.0000	9.6097	0.0101	0.0444	0.0325	0.2150	0.1388	0.2364	43.2243	100.6721	-4765.	824.	-106.	BLA2013_01G(B)_ol17	10586.14	 47	10/11/2013 01:39:56	
48 / 1 . 	27.9061	19.0871	0.0046	9.6444	0.0109	0.0496	0.0292	0.2236	0.1290	0.2364	43.1343	100.4551	-4765.	1115.	-107.	BLA2013_01G(B)_ol17	10415.77	 48	10/11/2013 01:48:26	
49 / 1 . 	27.8976	19.0402	0.0072	9.6885	0.0000	0.0353	0.0203	0.2115	0.1473	0.1756	43.0497	100.2732	-7963.	-3483.	-97.	BLA2013_01G(B)_ol18	11858.41	 49	10/11/2013 01:56:57	
50 / 1 . 	28.0263	19.0873	0.0021	9.8981	0.0000	0.0116	0.0282	0.1744	0.1394	0.1766	43.2168	100.7607	-7973.	-3714.	-97.	BLA2013_01G(B)_ol18	12060.96	 50	10/11/2013 02:05:31	
51 / 1 . 	27.9460	19.0653	0.0025	9.7012	0.0000	0.0000	0.0245	0.1952	0.1301	0.1731	43.0815	100.3195	-8064.	-3714.	-96.	BLA2013_01G(B)_ol18	12021.22	 51	10/11/2013 02:14:00	
52 / 1 . 	28.1498	19.0520	0.0051	9.1337	0.0069	0.0489	0.0412	0.2190	0.1382	0.2371	43.1177	100.1494	-11768.	-3558.	-55.	BLA2013_01G(B)_ol19	10782.21	 52	10/11/2013 02:22:30	
53 / 1 . 	28.3755	19.1006	0.0000	9.3463	0.0000	0.0455	0.0381	0.2165	0.1413	0.2648	43.3721	100.9007	-11768.	-3661.	-55.	BLA2013_01G(B)_ol19	10884.21	 53	10/11/2013 02:31:00	
54 / 1 . 	28.2149	19.1205	0.0020	9.4203	0.0060	0.0531	0.0441	0.2166	0.1325	0.2341	43.3173	100.7615	-11657.	-3654.	-57.	BLA2013_01G(B)_ol19	10893.23	 54	10/11/2013 02:39:30	
55 / 1 . 	27.5660	19.0546	0.0077	10.3996	0.0045	0.0300	0.0157	0.1842	0.1481	0.1864	43.0446	100.6414	-16294.	-4349.	-11.	BLA2013_01G(B)_ol20	11857.54	 55	10/11/2013 02:48:02	
56 / 1 . 	27.5342	18.9650	0.0057	10.5557	0.0085	0.0380	0.0235	0.1640	0.1573	0.1836	42.9708	100.6060	-16294.	-4254.	-10.	BLA2013_01G(B)_ol20	11765.69	 56	10/11/2013 02:56:30	
57 / 1 . 	27.6025	18.9785	0.0035	10.7109	0.0000	0.0085	0.0194	0.1710	0.1452	0.1634	43.0417	100.8446	-16327.	-4150.	-9.	BLA2013_01G(B)_ol20	11673.78	 57	10/11/2013 03:05:00	
58 / 1 . 	26.7287	18.7865	0.0049	12.1161	0.0081	0.0243	0.0246	0.1619	0.1733	0.1516	42.6727	100.8527	-19556.	-4392.	22.	BLA2013_01G(B)_ol21	13111.77	 58	10/11/2013 03:13:30	
59 / 1 . 	26.4711	18.7890	0.0025	12.4562	0.0017	0.0064	0.0349	0.1463	0.1887	0.1420	42.5926	100.8314	-19455.	-4399.	24.	BLA2013_01G(B)_ol21	13069.87	 59	10/11/2013 03:22:02	
60 / 1 . 	26.7746	18.7627	0.0034	11.7888	0.0000	0.0053	0.0275	0.1546	0.1891	0.1456	42.5685	100.4202	-19455.	-4320.	24.	BLA2013_01G(B)_ol21	13000.31	 60	10/11/2013 03:30:33	
