FileName :   MH2013_G(A)_pts.qtiDat 
Signal(s) Used :  Mg Ka, Si Ka, P  Ka, Fe Ka, Ti Ka, Cr Ka, Al Ka, Ca Ka, Mn Ka, Ni Ka 
Spectromers Conditions :   Sp4 TAP,  Sp1 LTAP,  Sp3 LPET,  Sp5 LIF,  Sp2 PET,  Sp5 LIF,  Sp4 TAP,  Sp3 LPET,  Sp5 LIF,  Sp5 LIF 
Full Spectromers Conditions :   Sp4 TAP(2d= 25.745,K= 0.00218),  Sp1 LTAP(2d= 25.745,K= 0.00218),  Sp3 LPET(2d= 8.75,K= 0.000144),  Sp5 LIF(2d= 4.0267,K= 0.000058),  Sp2 PET(2d= 8.75,K= 0.000144),  Sp5 LIF(2d= 4.0267,K= 0.000058),  Sp4 TAP(2d= 25.745,K= 0.00218),  Sp3 LPET(2d= 8.75,K= 0.000144),  Sp5 LIF(2d= 4.0267,K= 0.000058),  Sp5 LIF(2d= 4.0267,K= 0.000058) 
Column Conditions :  Cond 1 : 15keV 20nA , Cond 2 : 15keV 60nA  
 	Cond 1 : Mg Ka, Si Ka, P  Ka, Fe Ka, Ti Ka, Cr Ka 
 	Cond 2 : Al Ka, Ca Ka, Mn Ka, Ni Ka 
Date :  11-Nov-2013 
User Name :  sx 
Setup Name :  lucy_ol_8nov2013.qtiSet 
DataSet Comment :  MH2013_G(A)_ol6 
Comment :   
Analysis Date :  09/11/2013 01:14:10 
Project Name :  Lucy Tweed 
Sample Name :  8 Nov 2013 
Pha Parameters :  	 
 		Bias	Gain	Dtime	Blin	Wind	Mode	 
  Sp4(Mg Ka)	1310	2759	3	2074	2433	Inte	 
  Sp1(Si Ka)	1296	2612	3	2008	2194	Inte	 
  Sp3(P  Ka)	1827	815	3	560	791	Inte	 
  Sp5(Fe Ka)	1820	361	3	1007	399	Inte	 
  Sp2(Ti Ka)	1302	897	3	890	2548	Inte	 
  Sp5(Cr Ka)	1819	359	3	1007	399	Inte	 
  Sp4(Al Ka)	1310	2759	3	2074	2433	Inte	 
  Sp3(Ca Ka)	1827	815	3	560	791	Inte	 
  Sp5(Mn Ka)	1820	361	3	1007	399	Inte	 
  Sp5(Ni Ka)	1820	361	3	1007	399	Inte 
Peak Position :   Sp4 38514 (-500, 500),  Sp1 27742 (-500, 300),  Sp3 70305 (-700, 600),  Sp5 48082 (-250, 300),  Sp2 31427 (-350, 250),  Sp5 56882 (-250, 300),  Sp4 32471 (-500, 500),  Sp3 38386 (-300, 250),  Sp5 52202 (200, 1.0221),  Sp5 41163 (-250, 300) 
Current Sample Position :   X = 4889 Y = 5360 Z = 0 
Standard Name :   
 Mg On Olivine (St. Johns) 
 Si, Ca On Diopside 
 P  On Apatite 
 Fe On Fayalite 
 Ti On Rutile 
 Cr On Cr 
 Al On Cor 
 Mn On Mn 
 Ni On NiO 
Standard composition :   
 Olivine (St. Johns) = O  : 43.4%, Mg : 29.7%, Si : 19.1%, Mn : 0.1%, Fe : 7.4%, Ni : 0.3% 
 Diopside = O  : 44.5%, Mg : 11.2%, Si : 25.9%, Ca : 18.4% 
 Apatite = O  : 38.1%, F  : 3.4%, P  : 18.4%, Cl : 0.4%, Ca : 39.7% 
 Fayalite = O  : 31.405%, Si : 13.783%, Fe : 54.812% 
 Rutile = Ti : 59.95%, O  : 40.05% 
 Cr = Cr : 100.% 
 Cor = O  : 47.1%, Al : 52.9% 
 Mn = Mn : 100.% 
 NiO = Ni : 78.5839%, O  : 21.4161% 
Calibration file name :   
 Mg : Olivine (St. Johns)_Mg_Mg018.calDat 
 Si, Ca : Diopside_Si_Si_Ca_Ca021.calDat 
 P  : Apatite_P_P009.calDat 
 Fe : Fayalite_Fe258.calDat 
 Ti : Rutile_Ti_Ti031.calDat 
 Cr : Cr_Cr_Cr004.calDat 
 Al : Cor_Al_Al019.calDat 
 Mn : Mn_Mn266.calDat 
 Ni : NiO_Ni066.calDat 
Beam Size :  1, 1 µm 

DataSet/Point	Mg	Si	P	Fe	Ti	Cr	Al	Ca	Mn	Ni	O	Total	X	Y	Z	Comment	Distance (µ)	Point#	Date	
18 / 1 . 	29.5575	19.2943	0.0058	7.1175	0.0000	0.0491	0.0316	0.2617	0.1109	0.2452	43.7390	100.4126	8668.	3985.	-9.	MH2013_G(A)_ol5	4021.39	 18	09/11/2013 03:38:39	
19 / 1 . 	28.0728	18.9584	0.0000	9.4001	0.0000	0.0509	0.0384	0.2513	0.1501	0.1984	43.0255	100.1458	5474.	755.	9.	MH2013_G(A)_ol7	4642.02	 19	09/11/2013 03:47:10	
20 / 1 . 	28.1557	19.0063	0.0018	9.7405	0.0211	0.0222	0.0302	0.2458	0.1534	0.1791	43.2259	100.7818	5474.	470.	8.	MH2013_G(A)_ol7	4924.88	 20	09/11/2013 03:55:40	
21 / 1 . 	28.0366	19.0097	0.0011	9.6077	0.0022	0.0277	0.0373	0.2436	0.1482	0.1689	43.1034	100.3863	5751.	836.	7.	MH2013_G(A)_ol7	4605.4	 21	09/11/2013 04:04:11	
22 / 1 . 	29.5934	19.2490	0.0034	6.9413	0.0000	0.0875	0.0321	0.2703	0.1069	0.2459	43.6806	100.2104	9643.	-40.	-2.	MH2013_G(A)_ol8	7194.48	 22	09/11/2013 04:12:39	
23 / 1 . 	29.7009	19.3239	0.0104	6.9919	0.0000	0.0815	0.0388	0.2640	0.1227	0.2491	43.8634	100.6467	9830.	-40.	-2.	MH2013_G(A)_ol8	7319.39	 23	09/11/2013 04:21:08	
24 / 1 . 	29.5780	19.3182	0.0007	7.0881	0.0012	0.0476	0.0436	0.2628	0.1102	0.2544	43.7813	100.4861	10069.	-122.	-6.	MH2013_G(A)_ol8	7542.2	 24	09/11/2013 04:29:39	
25 / 1 . 	28.8059	19.0548	0.0000	8.8314	0.0000	0.0296	0.0405	0.2503	0.1369	0.1935	43.4415	100.7845	13150.	-122.	-14.	MH2013_G(A)_ol9	9914.47	 25	09/11/2013 04:38:11	
26 / 1 . 	28.6861	19.0734	0.0046	8.8293	0.0038	0.0204	0.0376	0.2603	0.1228	0.2101	43.3935	100.6419	13150.	-19.	-14.	MH2013_G(A)_ol9	9857.89	 26	09/11/2013 04:46:40	
27 / 1 . 	28.7425	19.1118	0.0045	8.7402	0.0032	0.0336	0.0416	0.2663	0.1311	0.2121	43.4634	100.7502	13150.	-283.	-15.	MH2013_G(A)_ol9	10004.39	 27	09/11/2013 04:55:13	
28 / 1 . 	27.9959	18.9469	0.0000	9.7723	0.0084	0.0566	0.0336	0.2481	0.1351	0.2115	43.0676	100.4759	16941.	-283.	-28.	MH2013_G(A)_ol10	13307.7	 28	09/11/2013 05:03:39	
29 / 1 . 	28.0986	18.9493	0.0014	9.6314	0.0000	0.0135	0.0344	0.2427	0.1484	0.2068	43.0791	100.4055	16941.	-570.	-25.	MH2013_G(A)_ol10	13431.91	 29	09/11/2013 05:12:11	
30 / 1 . 	27.9333	19.0422	0.0107	9.8477	0.0000	0.0656	0.0250	0.2500	0.1476	0.2016	43.1699	100.6936	16491.	-572.	-26.	MH2013_G(A)_ol10	13030.57	 30	09/11/2013 05:20:37	
31 / 1 . 	28.1379	18.9750	0.0036	9.4846	0.0000	0.0553	0.0367	0.2409	0.1431	0.1895	43.1093	100.3760	21266.	719.	-45.	MH2013_G(A)_ol11	17021.96	 31	09/11/2013 05:29:10	
32 / 1 . 	28.2092	18.9238	0.0046	9.6563	0.0000	0.0599	0.0326	0.2580	0.1493	0.1880	43.1499	100.6317	21415.	719.	-46.	MH2013_G(A)_ol11	17165.36	 32	09/11/2013 05:37:45	
33 / 1 . 	28.0762	19.0051	0.0013	9.5773	0.0041	0.0507	0.0343	0.2579	0.1531	0.1695	43.1323	100.4618	21415.	942.	-48.	MH2013_G(A)_ol11	17106.42	 33	09/11/2013 05:46:16	
34 / 1 . 	28.8999	19.1276	0.0083	7.7914	0.0107	0.0588	0.0407	0.2597	0.1215	0.2635	43.3426	99.9248	20983.	-3591.	-31.	MH2013_G(A)_ol12	18415.71	 34	09/11/2013 05:54:52	
35 / 1 . 	29.1320	19.0919	0.0255	7.9151	0.0039	0.0923	0.0420	0.2540	0.1322	0.2592	43.5241	100.4724	21005.	-3892.	-32.	MH2013_G(A)_ol12	18582.95	 35	09/11/2013 06:03:27	
36 / 1 . 	29.2320	19.0909	0.0055	7.8509	0.0000	0.0553	0.0403	0.2575	0.1208	0.2713	43.5187	100.4432	20393.	-3892.	-28.	MH2013_G(A)_ol12	18054.76	 36	09/11/2013 06:12:05	
37 / 1 . 	27.7138	18.8828	0.0018	10.3695	0.0016	0.0296	0.0273	0.2524	0.1659	0.1744	42.9673	100.5863	15707.	-4088.	-13.	MH2013_G(A)_ol13	14362.94	 37	09/11/2013 06:20:38	
38 / 1 . 	27.7042	18.8867	0.0003	10.3065	0.0000	0.0179	0.0256	0.2566	0.1555	0.1868	42.9358	100.4759	15707.	-4354.	-13.	MH2013_G(A)_ol13	14539.29	 38	09/11/2013 06:29:17	
39 / 1 . 	27.4780	18.8141	0.0038	10.5394	0.0156	0.0149	0.0305	0.2545	0.1541	0.1628	42.7846	100.2522	15853.	-4341.	-14.	MH2013_G(A)_ol13	14639.63	 39	09/11/2013 06:37:50	
40 / 1 . 	28.2890	18.9258	0.0052	9.1848	0.0000	0.0360	0.0235	0.2680	0.1352	0.2276	43.0673	100.1622	11118.	-3905.	.	MH2013_G(A)_ol14	11164.26	 40	09/11/2013 06:46:17	
41 / 1 . 	28.2485	19.0250	0.0040	9.4078	0.0158	0.0495	0.0347	0.2543	0.1496	0.2274	43.2442	100.6607	11267.	-3905.	-1.	MH2013_G(A)_ol14	11248.07	 41	09/11/2013 06:54:49	
42 / 1 . 	28.2013	18.9301	0.0000	9.2523	0.0000	0.0289	0.0277	0.2538	0.1411	0.2100	43.0095	100.0546	11267.	-3747.	-1.	MH2013_G(A)_ol14	11118.29	 42	09/11/2013 07:03:15	
43 / 1 . 	28.3883	18.9721	0.0045	9.1644	0.0147	0.0247	0.0334	0.2573	0.1292	0.2109	43.1844	100.3840	8524.	-3745.	8.	MH2013_G(A)_ol15	9803.79	 43	09/11/2013 07:11:48	
44 / 1 . 	28.4058	19.0022	0.0018	9.3647	0.0102	0.0164	0.0328	0.2575	0.1357	0.2148	43.2799	100.7219	8524.	-4105.	7.	MH2013_G(A)_ol15	10139.01	 44	09/11/2013 07:20:20	
45 / 1 . 	28.4304	19.0458	0.0035	9.1126	0.0132	0.0377	0.0232	0.2578	0.1454	0.2154	43.2821	100.5672	8524.	-4399.	9.	MH2013_G(A)_ol15	10414.	 45	09/11/2013 07:28:51	
46 / 1 . 	28.1078	18.9139	0.0058	9.8322	0.0000	0.0514	0.0327	0.2421	0.1625	0.1827	43.1208	100.6519	4219.	-3325.	16.	MH2013_G(A)_ol16	8710.82	 46	09/11/2013 07:37:24	
47 / 1 . 	28.0076	18.9664	0.0095	9.5025	0.0076	0.0297	0.0357	0.2493	0.1406	0.1836	43.0230	100.1555	4224.	-3015.	18.	MH2013_G(A)_ol16	8401.38	 47	09/11/2013 07:45:56	
48 / 1 . 	28.0512	18.8793	0.0023	9.8909	0.0000	0.0181	0.0330	0.2499	0.1423	0.1945	43.0450	100.5063	4273.	-2591.	16.	MH2013_G(A)_ol16	7974.84	 48	09/11/2013 07:54:28	
49 / 1 . 	27.8855	18.9492	0.0048	10.1153	0.0063	0.0603	0.0271	0.2470	0.1596	0.1768	43.1008	100.7327	8266.	-8235.	13.	MH2013_G(A)_ol17	14008.15	 49	09/11/2013 08:02:55	
50 / 1 . 	27.9141	18.9774	0.0002	10.1161	0.0093	0.0175	0.0272	0.2617	0.1642	0.1767	43.1355	100.7997	8417.	-8235.	10.	MH2013_G(A)_ol17	14045.32	 50	09/11/2013 08:11:26	
51 / 1 . 	27.9604	18.9780	0.0043	10.0294	0.0111	0.0154	0.0242	0.2484	0.1400	0.1770	43.1324	100.7206	8417.	-8064.	10.	MH2013_G(A)_ol17	13879.87	 51	09/11/2013 08:19:50	
52 / 1 . 	28.1598	18.8298	0.0030	9.6136	0.0000	0.0392	0.0344	0.2660	0.1431	0.2051	42.9938	100.2879	11493.	-8064.	6.	MH2013_G(A)_ol18	14960.5	 52	09/11/2013 08:28:25	
53 / 1 . 	28.1560	18.9937	0.0007	9.5873	0.0000	0.0200	0.0240	0.2763	0.1307	0.2139	43.1606	100.5632	11637.	-8322.	6.	MH2013_G(A)_ol18	15255.58	 53	09/11/2013 08:36:59	
54 / 1 . 	28.2805	18.9323	0.0000	9.4488	0.0000	0.0154	0.0378	0.2711	0.1412	0.2216	43.1420	100.4905	11637.	-8745.	6.	MH2013_G(A)_ol18	15636.07	 54	09/11/2013 08:45:29	
55 / 1 . 	29.3353	19.2147	0.0000	7.5119	0.0064	0.0609	0.0384	0.2604	0.1363	0.2782	43.6352	100.4777	16359.	-8745.	-9.	MH2013_G(A)_ol19	18179.99	 55	09/11/2013 08:54:00	
56 / 1 . 	29.3861	19.2632	0.0088	7.5728	0.0000	0.0488	0.0446	0.2530	0.1082	0.2666	43.7336	100.6856	16359.	-9069.	-7.	MH2013_G(A)_ol19	18432.5	 56	09/11/2013 09:02:33	
57 / 1 . 	29.2430	19.1588	0.0000	7.5604	0.0103	0.0596	0.0384	0.2522	0.1092	0.2588	43.5164	100.2070	15224.	-9284.	-3.	MH2013_G(A)_ol19	17923.7	 57	09/11/2013 09:11:11	
58 / 1 . 	28.6631	19.0422	0.0000	8.3729	0.0044	0.0862	0.0289	0.2812	0.1318	0.2263	43.2444	100.0813	19893.	-7184.	-23.	MH2013_G(A)_ol20	19556.9	 58	09/11/2013 09:19:43	
59 / 1 . 	28.7730	19.0410	0.0054	8.4910	0.0000	0.0320	0.0361	0.2805	0.1304	0.2265	43.3261	100.3420	19549.	-7186.	-19.	MH2013_G(A)_ol20	19295.54	 59	09/11/2013 09:28:13	
60 / 1 . 	28.7611	18.9122	0.0000	8.2145	0.0128	0.0258	0.0415	0.2768	0.1318	0.2275	43.1030	99.7069	19502.	-7841.	-16.	MH2013_G(A)_ol20	19692.8	 60	09/11/2013 09:36:46	
